0,1,2
life,I have accepted fear as part of life – specifically the fear of change... I have gone ahead despite the pounding in the heart that says: turn back....,"['change', 'courage', 'fear', 'life ']"
"life,inspiration,science",A man who dares to waste one hour of time has not discovered the value of life.,"['dare', 'inspirational', 'life', 'science', 'time', 'value', 'waste ']"
life,"Life is not lost by dying; life is lost minute by minute, day by dragging day, in all the thousand small uncaring ways.","['Small', 'Lost', 'Dying']"
life,"I believe in being strong when everything seems to be going wrong. I believe that happy girls are the prettiest girls. I believe that tomorrow is another day, and I believe in miracles",['life ']
"life,funny","What makes big boobs and perkiness so attractive to boys? I mean, really. Two round, mounds of fat and a fake smile. Yeah, winning attributes.","['funny', 'life ']"
"life,love","If there is no love in the world, we will make a new world, and we will give it walls, and we will furnish it with soft, red interiors, from the inside out, and give it a knocker that resonates like a diamond falling to a jeweller's felt so that we should never hear it. Love me, because love doesn't exist, and I have tried everything that does.","['life', 'love ']"
life,"What I've come to know is that in life, it's not always the questions we ask, but rather our ability to hear the answers that truly enriches our understanding. Never, never stop learning.","['Learning', 'Questions', 'Ability']"
"life,inspiration","My only advice is to stay aware, listen carefully, and yell for help if you need it.","['inspirational', 'life ']"
"life,humor","The secret of life is honesty and fair dealing. If you can fake that, you've got it made.","['humor', 'life ']"
"life,love","I'm not ashamed to be me. More than anyone else I know, I love my life and accept myself. What's wrong with being unique? I am proud of everything that I am and will become.","['Love', 'Unique', 'Proud']"
"life,love","Love is a really scary thing, and you never know what's going to happen. It's one of the most beautiful things in life, but it's one of the most terrifying. It's worth the fear because you have more knowledge, experience, you learn from people, and you have memories.","['Life', 'Knowledge', 'Fear']"
life,"If you can't change your fate, change your attitude.",['life ']
life,"Lighten up, just enjoy life, smile more, laugh more, and don't get so worked up about things.","['Smile', 'Laugh', 'Enjoy']"
life,"It is not the length of life, but the depth.",['life ']
"inspiration,life","Your personal life, your professional life, and your creative life are all intertwined. I went through a few very difficult years where I felt like a failure. But it was actually really important for me to go through that. Struggle, for me, is the most inspirational thing in the world at the end of the day - as long as you treat it that way.","['Failure', 'Struggle', 'Treat']"
life,God wants my life to be about being successful and being happy and blessing other people and being blessed.,"['God', 'Happy', 'Blessed']"
"inspiration,love,life","The most authentic thing about us is our capacity to create, to overcome, to endure, to transform, to love and to be greater than our suffering.","['Inspirational', 'Authentic']"
life,I just need to know that someone out there listens and understands and doesn't try to sleep with someone even if they could have. I need to know these people exist.,['life ']
life,"Life is to be lived, not controlled; and humanity is won by continuing to play in face of certain defeat.","['control', 'defeat', 'humanity', 'life ']"
life,All of us suffer some injuries from experiences that seem to have no rhyme or reason. We cannot understand or explain them. We may never know why some things happen in this life. The reason for some of our suffering is known only to the Lord.,"['Suffering', 'Injuries', 'Reason']"
life,"A happy life is one spent in learning, earning, and yearning.","['Learning', 'Happy', 'Earning']"
life,Sometimes the right thing feels all wrong until it is over and done with.,['life ']
life,Life is full of happiness and tears; be strong and have faith.,"['Happiness', 'Faith', 'Strong']"
life,"We are taught you must blame your father, your sisters, your brothers, the school, the teachers - but never blame yourself. It's never your fault. But it's always your fault, because if you wanted to change you're the one who has got to change.","['change', 'life', 'self ']"
"life,love","In life, you have to take the pace that love goes. You don't force it. You just don't force love, you don't force falling in love, you don't force being in love - you just become. I don't know how to say that in English, but you just feel it.","['Love', 'Falling', 'Force']"
"life,love","I have a personal ambition to live my life honestly and honor the true love that I've had and also the people I've had around me. I want to stay hopeful, even though I get scared about why we're even alive at all.","['Life', 'Ambition', 'Honor']"
life,"People make mistakes in life through believing too much, but they have a damned dull time if they believe too little.","['life', 'people', 'viewpoint ']"
life,"I am incapable of conceiving infinity, and yet I do not accept finity. I want this adventure that is the context of my life to go on without end.","['ageing', 'inifinity', 'life', 'old-age ']"
"life,mind","Stories you read when you're the right age never quite leave you. You may forget who wrote them or what the story was called. Sometimes you'll forget precisely what happened, but if a story touches you it will stay with you, haunting the places in your mind that you rarely ever visit.","['haunting', 'life', 'mind', 'stories', 'youth ']"
"life,love","I love life. I wish I could live another 500 years, truly. There is so much to do. I don't feel bitter or angry or disappointed. If anything, I am very grateful for where I come from. I have absolutely no regrets.","['Love', 'Grateful', 'Wish']"
life,Living is Easy with Eyes Closed.,"['beatles', 'blindness', 'ignorance', 'life ']"
"life,truth","There are times to stay put, and what you want will come to you, and there are times to go out into the world and find such a thing for yourself.","['life', 'patience', 'perseverance', 'seeking', 'truth ']"
life,"I'm nutty for nutrition. I've become one of those people who can't stop talking about the connection between food and health. Now that I know how much changing what you eat can transform your life, I can't stop proselytizing.","['Diet', 'Health', 'Food']"
life,The right thing and the easy thing are never the same.,"['beautiful-creatures', 'life ']"
life,"Have you ever played a video game that didn't have escalating levels of difficulty? Well, life can feel like play, too, when we purposefully engage in activities that demand we test and develop our skills.","['Game', 'Skills', 'Test']"
"life,success","If you want to achieve things in life, you've just got to do them, and if you're talented and smart, you'll succeed.","['Success', 'Smart', 'Succeed']"
life,The real things haven't changed. It is still best to be honest and truthful; to make the most of what we have; to be happy with simple pleasures; and have courage when things go wrong.,"['happy', 'honesty', 'life ']"
life,"I'm in this wonderful place of life, where everything I'm doing is something I do because I enjoy it.","['Enjoy', 'Wonderful']"
life,The difference between fiction and reality? Fiction has to make sense.,['life ']
life,I'm not sure the least educated members of the population are missing out on the advances in medical technology as much as they are adopting harmful behavioral habits that shorten their life.,"['Technology', 'Medical', 'Missing']"
life,Life has become immeasurably better since I have been forced to stop taking it seriously.,['life ']
"life,love",I'd learned that some things are best kept secret.,"['life', 'love', 'secrets ']"
life,We die. That may be the meaning of life. But we do language. That may be the measure of our lives.,"['Language', 'Meaning', 'Measure']"
life,You don't appreciate a lot of stuff in school until you get older. Little things like being spanked every day by a middle-aged woman: Stuff you pay good money for in later life.,"['Money', 'Good', 'Woman']"
life,"If you care about something you have to protect it – If you’re lucky enough to find a way of life you love, you have to find the courage to live it.",['life ']
life,"No matter how long you train someone to be brave, you never know if they are or not until something real happens.","['brave', 'bravery', 'courage', 'dauntless', 'experience', 'life', 'training ']"
life,"Don't be afraid to be confused. Try to remain permanently confused. Anything is possible. Stay open, forever, so open it hurts, and then open up some more, until the day you die, world without end, amen.","['confusion', 'life', 'open', 'possibilities ']"
life,"I wish more people felt that photography was an adventure the same as life itself and felt that their individual feelings were worth expressing. To me, that makes photography more exciting.","['Adventure', 'Wish', 'Feelings']"
life,"I also had a brother who was like me a musician and a composer. A man of great talent, far more gifted than I. He died very young... he killed himself in the prime of his life.","['Great', 'Brother', 'Talent']"
"life,love",Keep love in your heart. A life without it is like a sunless garden when the flowers are dead.,"['Life', 'Flowers', 'Heart']"
"life,humor",You live but once; you might as well be amusing.,"['amusement', 'carpe-diem', 'humor', 'life ']"
life,"People with lots of doubts sometimes find life more oppressive and exhausting than others, but they're more energetic - they aren't robots.","['Robots', 'Others', 'Energetic']"
"life,happiness",Now and then it's good to pause in our pursuit of happiness and just be happy.,"['happiness', 'life ']"
"life,death","Death is so terribly final, while life is full of possibilities.","['death', 'life ']"
"life,poetry",What a strange thing!to be alivebeneath cherry blossoms.,"['blossoms', 'cherry-blossoms', 'haiku', 'japan', 'life', 'poetry', 'spring ']"
"life,inspiration","why are trying so hard to fit in, when you're born to stand out","['individuality', 'inspirational', 'life ']"
life,"The highest use of capital is not to make more money, but to make money do more for the betterment of life.","['Money', 'Highest', 'Betterment']"
"life,love,inspiration",The best thing to hold onto in life is each other.,"['Life', 'Best', 'Hold']"
life,"The thing about getting older is that you don't need everything to be possible any more, you just need things to be certain.",['life ']
life,Life's full of tricky snakes and ladders.,"['Snakes', 'Full', 'Ladders']"
"life,love","Love is life. And if you miss love, you miss life.","['Life', 'Miss']"
"life,science","Nothing in life is to be feared, it is only to be understood. Now is the time to understand more, so that we may fear less.","['fear', 'life', 'science', 'understanding ']"
life,"Whoever saves one life, saves the world entire.","['humanity', 'life ']"
life,"If you think somebody cares about you and believes your life is worth saving, how can you give up?","['Worth', 'Cares', 'Believes']"
"life,philosophy","Life is really simple, but we insist on making it complicated.","['complexity', 'philosophy', 'simplicity ']"
"life,death","Death is Peaceful, Life is Harder","['bella', 'death', 'life ']"
"life,love,inspiration",The best thing to hold onto in life is each other.,['inspirational ']
life,Most men lead lives of quiet desperation and go to the grave with the song still in them.,"['life', 'self-actualization', 'unrealized-potential ']"
"life,happiness","I felt once more how simple and frugal a thing is happiness: a glass of wine, a roast chestnut, a wretched little brazier, the sound of the sea. Nothing else.","['happiness', 'life', 'sea ']"
life,"I am shamelessly biased about the people in my life, and it makes sense to me that other people are the same.",['Biased']
"life,death",لا أخاف الموت ..أخاف أن أموت قبل أن أحيا,"['death', 'life ']"
life,"At the time, my life just seemed too complete, and maybe we have to break everything to make something better out of ourselves.",['life ']
life,"After all, tomorrow is another day!","['classic', 'life', 'literature ']"
life,Wear your heart on your skin in this life.,"['Heart', 'Skin', 'Wear']"
"life,happiness,inspiration","It was only a sunny smile, and little it cost in the giving, but like morning light it scattered the night and made the day worth living.","['happiness', 'inspiration', 'life ']"
"life,wisdom",Do you not see how necessary a world of pains and troubles is to school an intelligence and make it a soul?,"['art', 'depression', 'growth', 'life', 'pain', 'suffering', 'wisdom ']"
life,"To my young friends out there: Life can be great, but not when you can't see it. So, open your eyes to life: to see it in the vivid colors that God gave us as a precious gift to His children, to enjoy life to the fullest, and to make it count. Say yes to your life.","['God', 'Great', 'Eyes']"
"life,funny","I live in my own little world. But its ok, they know me here.","['funny', 'home', 'life ']"
life,"People will always have an opinion, but you have to live life the way you want to. It's very easy to tell others what to do, but difficult to implement it on yourself.","['Opinion', 'Difficult', 'Easy']"
life,"Life isn't fair, it's just fairer than death, that's all.",['life ']
life,"In some parts of the world, students are going to school every day. It's their normal life. But in other part of the world, we are starving for education... it's like a precious gift. It's like a diamond.","['Education', 'Gift', 'Precious']"
life,"Some people, they can't just move on, you know, mourn and cry and be done with it. Or at least seem to be. But for me... I don't know. I didn't want to fix it, to forget. It wasn't something that was broken. It's just...something that happened. And like that hole, I'm just finding ways, every day, of working around it. Respecting and remembering and getting on at the same time.","['life', 'mourning ']"
life,Children should be able to live a life free from bullying and harassment and it is time that we all took a stand against this.,"['Time', 'Bullying', 'Free']"
life,"Let me be, was all I wanted. Be what I am, no matter how I am.",['life ']
"life,relationship","Even though you may want to move forward in your life, you may have one foot on the brakes. In order to be free, we must learn how to let go. Release the hurt. Release the fear. Refuse to entertain your old pain. The energy it takes to hang onto the past is holding you back from a new life. What is it you would let go of today?","['advice-for-daily-living', 'life', 'moving-on', 'relationships ']"
life,"One of life's most painful moments comes when we must admit that we didn't do our homework, that we are not prepared.","['Homework', 'Moments', 'Admit']"
"life,truth","There’s no such thing as ruining your life. Life’s a pretty resilient thing, it turns out.","['life', 'resilience', 'ruins', 'truth ']"
life,"We cannot change the cards we are dealt, just how we play the hand.","['advice', 'last-lecture', 'life', 'randy-pausch ']"
"life,love",I'm getting married because I'm in love with a girl and want to spend my life with her. You can't live your life doing what other people want you to or you'll be miserable. At some point you just have to be yourself.,"['Wedding', 'Love', 'Girl']"
life,Each person must live their life as a model for others.,"['Model', 'Others']"
life,Sometimes you have to kind of die inside in order to rise from your own ashes and believe in yourself and love yourself to become a new person.,"['life', 'rebirth', 'self-discovery ']"
life,"One life is all we have and we live it as we believe in living it. But to sacrifice what you are and to live without belief, that is a fate more terrible than dying.","['Fate', 'Sacrifice', 'Dying']"
life,I can choose either to be a victim of the world or an adventurer in search of treasure. It's all a question of how I view my life.,['life ']
life,"I think it's important for little girls growing up, and young women, to have one in every walk of life. So from that point of view, I'm proud to be a role model!","['Women', 'Girl', 'Walk']"
"life,inspiration","All changes, even the most longed for, have their melancholy; for what we leave behind us is a part of ourselves; we must die to one life before we can enter another.","['Change', 'Changes', 'Leave']"
"life,humor,wisdom",I think I've discovered the secret of life -- you just hang around until you get used to it.,"['humor', 'life', 'wisdom ']"
"life,love",That's what people do who love you. They put their arms around you and love you when you're not so lovable.,"['family', 'friends', 'hugs', 'life', 'lovable', 'love', 'people ']"
life,"Life is divided into three terms - that which was, which is, and which will be. Let us learn from the past to profit by the present, and from the present, to live better in the future.","['Future', 'Past', 'Learn']"
"life,inspiration,happiness,success","Sometimes life knocks you on your ass... get up, get up, get up!!! Happiness is not the absence of problems, it's the ability to deal with them.","['ability', 'action', 'gratitude', 'happiness', 'inspirational', 'life', 'motivational', 'moving-forward', 'problems', 'success ']"
life,"No sympathy for the devil; keep that in mind. Buy the ticket, take the ride...and if it occasionally gets a little heavier than what you had in mind, well...maybe chalk it off to forced conscious expansion: Tune in, freak out, get beaten.",['life ']
life,"There is no life to be found in violence. Every act of violence brings us closer to death. Whether it's the mundane violence we do to our bodies by overeating toxic food or drink or the extreme violence of child abuse, domestic warfare, life-threatening poverty, addiction, or state terrorism.","['Death', 'Food', 'Violence']"
"life,humor","The trouble with being in the rat race is that even if you win, you're still a rat.","['humor', 'life', 'rat-race ']"
"life,love,wisdom,inspiration","You can search throughout the entire universe for someone who is more deserving of your love and affection than you are yourself, and that person is not to be found anywhere. You, yourself, as much as anybody in the entire universe, deserve your love and affection.","['inspiration', 'life', 'love', 'self-acceptance', 'self-esteem', 'wisdom ']"
life,"Somebody should tell us, right at the start of our lives, that we are dying. Then we might live life to the limit, every minute of every day. Do it! I say. Whatever you want to do, do it now! There are only so many tomorrows.","['Tomorrows', 'Start', 'Dying']"
life,"Eating is so intimate. It's very sensual. When you invite someone to sit at your table and you want to cook for them, you're inviting a person into your life.","['Food', 'Eating', 'Table']"
life,"When you consider things like the stars, our affairs don't seem to matter very much, do they?",['life ']
life,Life is a journey that must be traveled no matter how bad the roads and accommodations.,"['Journey', 'Roads', 'Matter']"
"life,poetry",There is not a particle of life which does not bear poetry within it,"['life', 'poetry ']"
life,"If I have any worth, it is to live my life for God so as to teach these peoples; even though some of them still look down on me.","['Religion', 'God', 'Teach']"
"arts,life",Life is the art of drawing without an eraser.,"['Experience', 'Life']"
"life,love","I have a personal ambition to live my life honestly and honor the true love that I've had and also the people I've had around me. I want to stay hopeful, even though I get scared about why we're even alive at all.","['Love', 'Ambition', 'Honor']"
life,"Caring - about people, about things, about life - is an act of maturity.","['Caring', 'Maturity', 'Act']"
"life,death","That's what literature is. It's the people who went before us, tapping out messages from the past, from beyond the grave, trying to tell us about life and death! Listen to them!","['death', 'life', 'literature', 'messages ']"
"life,death","Death is not the opposite of life, but a part of it.","['death', 'life ']"
"life,inspiration","In the name of God, stop a moment, cease your work, look around you.","['inspirational', 'life', 'work ']"
life,"Life it is not just a series of calculations and a sum total of statistics, it's about experience, it's about participation, it is something more complex and more interesting than what is obvious.","['Experience', 'Statistics', 'Sum']"
"life,love",Life without love is like a tree without blossoms or fruit.,"['Love', 'Tree', 'Fruit']"
"arts,life,philosophy","Those who educate children well are more to be honored than they who produce them; for these only gave them life, those the art of living well.","['Life', 'Educate', 'Living']"
"life,philosophy","Tiger got to hunt, bird got to fly;Man got to sit and wonder 'why, why, why?'Tiger got to sleep, bird got to land;Man got to tell himself he understand.","['life', 'nature', 'philosophy ']"
"life,inspiration","There is no good and evil, there is only power and those too weak to seek it.","['good-and-evil', 'inspirational', 'life ']"
"life,inspiration,success",How would your life be different if…You stopped making negative judgmental assumptions about people you encounter? Let today be the day…You look for the good in everyone you meet and respect their journey.,"['action', 'assumption', 'change', 'compassion', 'inspirational', 'judging', 'kindness', 'life', 'respect', 'success ']"
life,Don't kid yourself that you're going to live again after you're dead; you're not. Make the most of the one life you've got. Live it to the full.,"['Dead', 'Again', 'Kid']"
life,Unexpected intrusions of beauty. This is what life is.,['life ']
life,"It's one of the worst-kept secrets of family life that all parents have a preferred son or daughter, and the rules for acknowledging it are the same everywhere: The favored kids recognize their status and keep quiet about it - the better to preserve the good thing they've got going and to keep their siblings off their back.","['Family', 'Good', 'Daughter']"
"life,love",Listen to the people who love you. Believe that they are worth living for even when you don't believe it. Seek out the memories depression takes away and project them into the future. Be brave; be strong; take your pills. Exercise because it's good for you even if every step weighs a thousand pounds. Eat when food itself disgusts you. Reason with yourself when you have lost your reason.,"['belief', 'bravery', 'courage', 'depression', 'eating', 'exercise', 'food', 'future', 'life', 'living', 'love', 'loved-ones', 'medication', 'memories', 'reason', 'strength ']"
"life,books",To acquire the habit of reading is to construct for yourself a refuge from almost all the miseries of life.,"['bibliotherapy', 'books', 'escape', 'good-habits', 'life', 'pleasure', 'reading', 'refuge ']"
life,"Almost nobody dances sober, unless they happen to be insane.","['dance', 'dancing', 'life ']"
life,"The value of life lies not in the length of days, but in the use we make of them... Whether you find satisfaction in life depends not on your tale of years, but on your will.","['Value', 'Days', 'Lies']"
life,"March on. Do not tarry. To go forward is to move toward perfection. March on, and fear not the thorns, or the sharp stones on life's path.","['Motivational', 'Fear', 'Forward']"
life,"Face your life, its pain, its pleasure, leave no path untaken.","['choice', 'life', 'pain', 'pleasure ']"
life,"To be idle is a short road to death and to be diligent is a way of life; foolish people are idle, wise people are diligent.","['Death', 'Wise', 'Short']"
life,How people treat you is their karma; how you react is yours.,"['karma', 'life ']"
life,"Do not despise your own place and hour. Every place is under the stars, every place is the center of the world.","['life', 'opportunity ']"
life,"If you can do what you do best and be happy, you're further along in life than most people.","['Best', 'Happy', 'Further']"
life,"A pain stabbed my heart, as it did every time I saw a girl I loved who was going the opposite direction in this too-big world.","['life', 'parting ']"
life,"Rain is grace; rain is the sky descending to the earth; without rain, there would be no life.","['Nature', 'Rain', 'Sky']"
life,"I believe that words are strong, that they can overwhelm what we fear when fear seems more awful than life is good.","['conversation', 'depression', 'fear', 'life', 'speaking', 'words ']"
"life,inspiration",The biggest adventure you can ever take is to live the life of your dreams.,"['adventure', 'bravery', 'inspirational', 'life ']"
life,"Each player must accept the cards life deals him or her: but once they are in hand, he or she alone must decide how to play the cards in order to win the game.","['Alone', 'Cards', 'Win']"
"life,inspiration",Don't be afraid of enemies who attack you. Be afraid of the friends who flatter you.,"['dishonesty', 'general-obregon-s-philosophy', 'inspirational', 'life', 'people ']"
"life,inspiration","Why do they always teach us that it's easy and evil to do what we want and that we need discipline to restrain ourselves? It's the hardest thing in the world--to do what we want. And it takes the greatest kind of courage. I mean, what we really want.","['career', 'inspiration', 'life ']"
life,I have been very blessed in my life and rewarded with good friends and good health. I am grateful and happy to be able to share this.,"['Health', 'Good', 'Happy']"
life,"Without football, my life is worth nothing.","['Football', 'Worth']"
"life,god","If you want to make God laugh, tell him about your plans.","['god', 'humour', 'life ']"
"hope,life,death",One lives in the hope of becoming a memory.,"['death', 'hope', 'immortality', 'life', 'memory', 'remembrance ']"
"life,death,funny",Life is pleasant. Death is peaceful. It's the transition that's troublesome.,"['comment', 'death', 'death-and-dying', 'funny', 'life', 'transition ']"
life,"Water and air, the two essential fluids on which all life depends, have become global garbage cans.","['Environmental', 'Water']"
"life,inspiration,happiness","There is some kind of a sweet innocence in being human- in not having to be just happy or just sad- in the nature of being able to be both broken and whole, at the same time.","['being-human', 'happiness', 'human', 'human-nature', 'humanism', 'humanity', 'inspirational', 'inspirational-quotes', 'inspiring', 'life', 'life-and-living', 'living', 'sadness ']"
life,"Having a baby is one of the most wonderful things in your life, as well as the hardest thing in your life.","['Baby', 'Wonderful', 'Hardest']"
"life,poetry",Do I dare Disturb the universe? In a minute there is time For decisions and revisions which a minute will reverse.,"['life', 'poetry ']"
life,Your children are not your children. They are the sons and daughters of Life's longing for itself. They came through you but not from you and though they are with you yet they belong not to you.,"['Family', 'Daughters', 'Longing']"
"life,inspiration","One ChoiceOne Choice, decided your friends.One Choice, defines your beliefs.One Choice, determines your loyalties - Forever.ONCE CHOICE CAN TRANSFORM YOU","['inspirational', 'life ']"
"life,love",If there's a thing I've learned in my life it's to not be afraid of the responsibility that comes with caring for other people. What we do for love: those things endure. Even if the people you do them for don't,"['life', 'life-lesson', 'love ']"
"life,books","I am awfully greedy; I want everything from life. I want to be a woman and to be a man, to have many friends and to have loneliness, to work much and write good books, to travel and enjoy myself, to be selfish and to be unselfish… You see, it is difficult to get all which I want. And then when I do not succeed I get mad with anger.","['anger', 'books', 'friends', 'greedy', 'life', 'loneliness', 'man', 'myself', 'selfish', 'travel', 'woman', 'work', 'write ']"
"life,inspiration","The only person who can pull me down is myself, and I'm not going to let myself pull me down anymore.","['belief-in-self', 'believe-in-yourself', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'life', 'living', 'self-awareness', 'self-belief', 'self-knowledge', 'self-love ']"
"life,death",Every man's life ends the same way. It is only the details of how he lived and how he died that distinguish one man from another.,"['death', 'life ']"
life,Science is organized knowledge. Wisdom is organized life.,"['Science', 'Wisdom', 'Knowledge']"
life,"I think prime numbers are like life. They are very logical but you could never work out the rules, even if you spent all your time thinking about them","['life', 'prime-numbers ']"
life,Pull up a chair. Take a taste. Come join us. Life is so endlessly delicious.,"['community', 'eating', 'food', 'life', 'sharing ']"
"life,death","Your time is limited, so don't waste it living someone else's life. Don't be trapped by dogma - which is living with the results of other people's thinking. Don't let the noise of other's opinions drown out your own inner voice. And most important, have the courage to follow your heart and intuition. They somehow already know what you truly want to become. Everything else is secondary.","['death', 'life', 'r-i-p', 'steve ']"
"life,inspiration",I live my life in widening circles that reach out across the world.,"['inspirational', 'life ']"
life,"There's so much to appreciate about my life every single day, and I make a big point of taking time to smell the roses and noticing how lucky I am. I never want to take that for granted.","['Time', 'Roses', 'Appreciate']"
life,Sometimes the hardest part isn't letting go but rather learning to start over.,"['hardest-part', 'letting-go', 'life', 'moving-on', 'start-over ']"
"friendship,life",I think it's important to have closure in any relationship that ends - from a romantic relationship to a friendship. You should always have a sense of clarity at the end and know why it began and why it ended. You need that in your life to move cleanly into your next phase.,"['Moving On', 'Friendship']"
life,"Accept what life offers you and try to drink from every cup. All wines should be tasted; some should only be sipped, but with others, drink the whole bottle.","['advice', 'experience', 'life', 'variety', 'wine ']"
"life,philosophy","Life is really simple, but we insist on making it complicated.","['Simple', 'Insist']"
life,The most important thing is to enjoy your life - to be happy - it's all that matters.,"['Happy', 'Enjoy', 'Matters']"
"life,relationship","Lots of things can be fixed. Things can be fixed. But many times, relationships between people cannot be fixed, because they should not be fixed. You're aboard a ship setting sail, and the other person has joined the inland circus, or is boarding a different ship, and you just can't be with each other anymore. Because you shouldn't be.","['breaking-up', 'fixing-things', 'life', 'life-and-living', 'living-life', 'moving-on', 'parting-ways', 'relationships', 'separation ']"
life,"Do not dwell in the past, do not dream of the future, concentrate the mind on the present moment.","['Future', 'Dream', 'Moment']"
"life,love","[H]iding how you really feel and trying to make everyone happy doesn't make you nice, it just makes you a liar.","['honesty', 'life', 'life-lessons', 'love ']"
"hope,life,love","It is my goal to love everyone. I hate no one. Regardless of their race, religion, their proclivities, the desire of their heart and how they want to live their life and the decisions that they make. I can even respect people's decisions and lifestyle choices just as I hope they have the courtesy to respect my decisions and my choices.","['Life', 'Hope', 'Respect']"
"life,inspiration",Life isn't about finding yourself. Life is about creating yourself.,"['Creating', 'Finding']"
life,"That what I need to survive is not Gale's fire, kindled with rage and hatred. I have plenty of fire myself. What I need is the dandelion in the spring. The bright yellow that means rebirth instead of destruction. The promise that life can go on, no matter how bad our losses. That it can be good again. And only Peeta can give me that.","['fire', 'life', 'loss ']"
"life,inspiration","We do not remember days, we remember moments.","['Remember', 'Moments']"
life,"This must be Thursday,' said Arthur to himself, sinking low over his beer. 'I never could get the hang of Thursdays.","['life', 'sci-fi ']"
"life,wisdom","Never complain, never explain. Resist the temptation to defend yourself or make excuses.","['be-yourself', 'life', 'remaining-silent', 'reticence', 'wisdom ']"
"life,love,truth",Nothing ever happens like you imagine it will,"['life', 'love', 'margo-roth-spiegelman', 'truth ']"
life,"Growing up is losing some illusions, in order to acquire others.","['growing-up', 'illusions', 'life ']"
life,"In the end, it's not the years in your life that count. It's the life in your years.",['Count']
life,Simplicity is the keynote of all true elegance.,"['fashion', 'greatness', 'life ']"
life,"Very little is needed to make a happy life; it is all within yourself, in your way of thinking.","['Thinking', 'Happy']"
"life,success,inspiration",Many of life's failures are people who did not realize how close they were to success when they gave up.,"['inspirational', 'perseverance', 'tenacity ']"
"life,inspiration,truth","I think that we are like stars. Something happens to burst us open; but when we burst open and think we are dying; we’re actually turning into a supernova. And then when we look at ourselves again, we see that we’re suddenly more beautiful than we ever were before!","['human', 'humanity', 'inspirational', 'inspirational-life', 'inspirational-quotes', 'inspiring', 'life', 'life-and-living', 'living', 'people', 'self-awareness', 'stars', 'strength', 'supernova', 'truth ']"
life,"Life is a dream for the wise, a game for the fool, a comedy for the rich, a tragedy for the poor.","['Wise', 'Dream', 'Fool']"
"life,love,humor,relationship,funny","I can tell if two people are in love by how they hold each other’s hands, and how thick their sanitation gloves are.","['absurd', 'funny', 'funny-quotes', 'gloves', 'holding-hands', 'humor', 'humor-quotes', 'in-love', 'life', 'love', 'relationships', 'witty-quotes ']"
life,"I am fated to journey hand in hand with my strange heroes and to survey the surging immensity of life, to survey it through the laughter that all can see and through the tears unseen and unknown by anyone.","['gogol', 'heroes', 'laughter', 'life', 'nikolai', 'tears ']"
"life,love","Every musician, their goal in life is to play music that people love, and I've accomplished my goal. I was inducted into the Rock and Roll Hall of Fame and left that chapter of my life and those people in the past. Good and bad, I've loved and am thankful for that chapter.","['Life', 'Music', 'Good']"
life,"Life is not a problem to be solved, but a reality to be experienced.","['Problem', 'Reality']"
"life,love","We could do it, you know.""""What?""""Leave the district. Run off. Live in the woods. You and I, we could make it.","['life', 'love', 'survival', 'ya', 'young-adult ']"
life,"It's not the men in your life that matters, it's the life in your men.","['life', 'men ']"
life,"The truth is you don't know what is going to happen tomorrow. Life is a crazy ride, and nothing is guaranteed.","['Truth', 'Crazy', 'Tomorrow']"
life,"What good is the warmth of summer, without the cold of winter to give it sweetness.","['contrast', 'life', 'opposites', 'summer', 'winter ']"
"life,love","This is love: to fly toward a secret sky, to cause a hundred veils to fall each moment. First to let go of life. Finally, to take a step without feet.","[""Valentine's Day"", 'Life', 'Sky']"
life,"If you live long enough, you'll make mistakes. But if you learn from them, you'll be a better person. It's how you handle adversity, not how it affects you. The main thing is never quit, never quit, never quit.","['Adversity', 'Mistakes', 'Learn']"
life,"Life is not a problem to be solved, but a reality to be experienced.","['life', 'reality ']"
"life,love",Life is a song - sing it. Life is a game - play it. Life is a challenge - meet it. Life is a dream - realize it. Life is a sacrifice - offer it. Life is love - enjoy it.,"['Love', 'Meet', 'Dream']"
"life,love","Despite your best efforts, people are going to be hurt when it's time for them to be hurt.","['endurance', 'life', 'loss', 'love ']"
"life,humor",Life is worth living as long as there's a laugh in it.,"['humor', 'laughter', 'life ']"
"life,love","I love life. I wish I could live another 500 years, truly. There is so much to do. I don't feel bitter or angry or disappointed. If anything, I am very grateful for where I come from. I have absolutely no regrets.","['Life', 'Grateful', 'Wish']"
life,"Life's most persistent and urgent question is, 'What are you doing for others?'","['Others', 'Persistent']"
life,"Every luxury must be paid for, and everything is a luxury, starting with being in this world.","['life', 'luxury ']"
life,There are two tragedies in life. One is to lose your heart's desire. The other is to gain it.,"['desire', 'life', 'lost', 'paradox', 'tragedy ']"
"life,love,inspiration,purpose",The best things in life make you sweaty.,"['inspirational', 'life', 'love', 'meaning-of-life', 'philosophical', 'puberty', 'purpose ']"
"life,inspiration","Scar tissue is stronger than regular tissue. Realize the strength, move on.","['inspirational', 'life ']"
"life,god","Throughout life people will make you mad, disrespect you and treat you bad. Let God deal with the things they do, cause hate in your heart will consume you too.","['God', 'Disrespect', 'Heart']"
life,The purpose of our lives is to be happy.,"['Purpose', 'Happy', 'Lives']"
life,"Oh, Life, I am yours. Whatever it is you want of me, I am ready to give.",['life ']
life,My life is my message.,['Message']
