0,1,2
relationship,Some people come into our lives and leave footprints on our hearts and we are never ever the same.,['relationships ']
"life,humor,relationship,romance","Let’s be romantic and dance in the rain. I’ll prove my feelings for you by bringing an umbrella, because I’m drowning in my love for you.","['absurd', 'dance', 'dancing', 'drown', 'drowning', 'feelings', 'garden', 'humor', 'life', 'lover', 'proof', 'prove', 'rain', 'raining', 'relationships', 'romance', 'romantic', 'umbrella', 'word-junkies ']"
"life,love,poetry,relationship,romance","I don’t want my love with her to wither like grapes on a vine, so I’ll water it with romance to turn it into wine.","['beautiful', 'beauty', 'desire', 'fruit', 'grapes', 'life', 'love', 'lover', 'nourish', 'nurture', 'poetic', 'poetry', 'relationships', 'romance', 'romantic', 'vine', 'water', 'wine', 'wither', 'word-junkies ']"
relationship,"If a man can possess a woman sexually -really possess- he won't need to control her ideas, her opinions, her clothes, her friends, even her other lovers.","['relationships', 'sex ']"
relationship,"She was the third beer. Not the first one, which the throat receives with almost tearful gratitude; nor the second, that confirms and extends the pleasure of the first. But the third, the one you drink because it's there, because it can't hurt, and because what difference does it make?","['drinking', 'relationships', 'women ']"
"love,inspiration,humor,wisdom,poetry,relationship","I’ll wear a maze on a necklace, dangling over my chest, because if you want to get at my heart, you have to be ready to lose yourself.","['beautiful', 'beauty', 'chest', 'heart', 'humor', 'identity', 'inspiration', 'inspirational', 'inspire', 'instagram', 'instaquote', 'jewelry', 'love', 'maze', 'metaphor', 'motivate', 'motivation', 'motivational', 'necklace', 'poem', 'poet', 'poetic', 'poetry', 'relationships', 'self', 'self-identity', 'surreal', 'wisdom', 'wise', 'word-junkies', 'words-of-wisdom ']"
"love,life,wisdom,relationship,romance","I used to think how lucky she was to have me, but now I realize that’s backwards. A spirit of gratitude yields patience, love, and forgiveness.","['epiphany', 'forgiveness', 'grateful', 'gratitude', 'life', 'love', 'luck', 'patience', 'realization', 'relationships', 'romance', 'spirituality', 'wisdom', 'wise', 'word-junkies ']"
"life,love,relationship","Because isn’t that the point of every relationship: to be known by someone else, to be understood? He gets me. She gets me. Isn’t that the simple magic phrase?","['life', 'love', 'relationships ']"
relationship,Why don’t we break up? I guess I stay with her because she stays with me. And that’s not an easy thing to do.,['relationships ']
"love,relationship",Learn to deal with the fact that you are not a perfect person but you are a person that deserves respect and honesty.,"['brain', 'love', 'relationships', 'self-help', 'vp-shunt ']"
"love,humor,relationship",Most scars are invisible. Damn transparent knives. Does anything cut deeper than love? I need to get some new body armor.,"['armor', 'body', 'body-armor', 'cut', 'humor', 'invisible', 'knife', 'knives', 'love', 'relationships', 'scar', 'scars', 'word-junkies ']"
"love,relationship,romance","When she’s cuddled close, I feel there’s nothing I can’t do, and I can’t do nothing about it, because my heart is her heart for as long as she wants it.","['cuddle', 'cuddling', 'empower', 'empowerment', 'heart', 'love', 'lover', 'relationships', 'romance', 'romantic', 'word-junkies ']"
relationship,"Being single doesn't mean you're weak, it means that you're strong enough to wait for the right person.","['relationships', 'strength ']"
"love,humor,relationship,romance,funny",I make love with a focus and intensity that most people reserve for sleep.,"['focus', 'funny', 'humor', 'intense', 'intensity', 'love', 'make-love', 'men', 'not-romantic', 'relationships', 'reserve', 'romance', 'romantic', 'sex', 'sleep', 'sleeping', 'women', 'word-junkies ']"
"love,relationship,romance,soul","My I love you was a measured response, like one gallon of coffee in one cup of sugar. It was just overflowing with an awakening of my soul.","['awake', 'awaken', 'coffee', 'love', 'lover', 'relationships', 'response', 'romance', 'romantic', 'sleep', 'soul', 'spirituality', 'sugar', 'word-junkies ']"
"love,humor,relationship",We fell in love like two medium pizzas in one large stomach. I wish dad would have saved a few slices for us.,"['dad', 'family', 'food', 'humor', 'love', 'pizza', 'relationships', 'word-junkies ']"
"love,relationship,romance","The curve of her smile, the curve of the small of her back, the curve of her laugh, everything about her makes me want to be more well-rounded.","['beautiful', 'beautiful-woman', 'beauty', 'curve', 'curve-of-a-woman', 'curve-of-her-back', 'curvy', 'curvy-woman', 'gorgeous', 'laugh', 'laughter', 'love', 'lust', 'relationships', 'romance', 'romantic', 'self-improvement', 'sexy', 'sexy-woman', 'smile', 'smiling', 'well-rounded', 'woman', 'word-junkies ']"
"love,life,relationship,romance,writing,books","As a fiction writer, let me make it up, and let me make it up to you. I’ll pen our love story, if you’ll be my co-author.","['author', 'books', 'co-author', 'fiction', 'life', 'love', 'love-story', 'pen', 'relationships', 'romance', 'romantic', 'word-junkies', 'writer', 'writing ']"
"philosophy,relationship,funny","If you're trapped in the dream of the Other, you're fucked.","['dream', 'fucked-up', 'funny', 'humor', 'other', 'philosophy', 'relationships ']"
"humor,relationship",People don’t buy products—they buy people. It’s called slavery. I mean networking. It’s called networking.,"['brand', 'branding', 'buy', 'friendships', 'humor', 'network', 'networking', 'people', 'products', 'relationships', 'sales', 'sell', 'slavery', 'word-junkies ']"
relationship,"They lay silently. She was staring at something across the room. She was making him feel uncomfortable. 'It wouldn't work. It's the attraction of opposites,' he said.We're not opposites.'I don't mean just you and me. Women fall in love when they get to know you. Men are just the opposite. When they finally know you they're ready to leave.","['men', 'relationships', 'women ']"
relationship,"Why are desire scales 1-10? They should be 1-12, like a clock, because I want her 1-12, I mean like all the time.","['clock', 'desire', 'lust', 'relationships', 'scales', 'time', 'word-junkies ']"
"life,philosophy,wisdom,truth,relationship",Nothing carries meaning. People carry meaning. We are the porters of importance.,"['carry', 'humanity', 'importance', 'important', 'insight', 'life', 'meaning', 'philosophy', 'porter', 'relationships', 'self-help', 'self-improvement', 'truth', 'value', 'wealth', 'wisdom', 'word-junkies ']"
"life,humor,relationship","Dinner was a riot, but the food was bland, so I doused it with pepper spray. The chef wanted to protest, but he didn’t, because I had the pepper spray.","['bland', 'chef', 'cuisine', 'culinary', 'dinner', 'eat', 'food', 'humor', 'life', 'meal', 'pepper-spray', 'protest', 'relationships', 'riot', 'word-junkies ']"
relationship,"I hope we'll be friends forever, together we'll always be. I don't think you understand just how much you mean to me. And one day when we part our ways, we'll think back to the past and think about how happy we are 'cause our friendship will always last.","['friends', 'friendship', 'relationships ']"
"life,humor,relationship",The sides of buildings should be like the tops of lakes. I’d fish through your window hoping to catch a smile.,"['absurd', 'architecture', 'building', 'buildings', 'catch', 'construction', 'fish', 'fishing', 'humor', 'lake', 'lakes', 'life', 'relationships', 'silly', 'smile', 'smiles', 'smiling', 'water', 'waterfront', 'window', 'word-junkies ']"
"love,life,inspiration,relationship","I don't understand dating.. and the other things that people do.. all I know is that you ought to find the one you recognize. The one who gives you four arms, four legs, four eyes, and has the other half of your heart. There's only one of those, so what are all the other things for? Like dating?","['dating', 'inspirational', 'inspirational-love', 'inspirational-quotes', 'life', 'living', 'love', 'relationships', 'true-love ']"
"love,relationship,romance","Your absence has not taught me to be alone, it merely has shown that when together we cast a single shadow on the wall.","['love', 'relationships', 'romance ']"
"humor,relationship","Snow is not microwave friendly. In fact, snow is not too friendly at all, unless you first buy it a few beers. Then it’s just downright slutty.","['absurd', 'alcohol', 'beer', 'beers', 'drink', 'drinking', 'drinks', 'friend', 'friends', 'friendship', 'humor', 'microwave', 'relationships', 'slut', 'slutty', 'snow', 'surreal', 'word-junkies ']"
"love,humor,relationship","She said, “I’m having the stairs rebuilt,” and I replied, “No need to get sexual with me.” I’m a bring my own elevator kind of lover anyway.","['absurd', 'communication', 'elevator', 'humor', 'love', 'lover', 'relationships', 'sex', 'sexual', 'stairs', 'word-junkies ']"
"relationship,romance",A Dragon Rose is a flying flower that breathes fire. A relationship isn’t truly a romance if there isn’t a tiny element of danger involved.,"['breathe', 'danger', 'dragon', 'fire', 'flower', 'flowers', 'flying', 'relationships', 'romance', 'romantic', 'rose', 'roses', 'surreal', 'word-junkies ']"
"humor,relationship",I make furniture that can be used as weapons. The most dangerous piece of furniture is the Loveseat.,"['craftsman', 'craftsmanship', 'danger', 'dangerous', 'furniture', 'humor', 'loveseat', 'relationships', 'surreal', 'weapons', 'word-junkies ']"
"humor,truth,relationship","She asked me how I slept. Knowing she meant quality of sleep, I said I slept naked. It’s true. Ask any of the joggers who saw me sleepwalking.","['ambiguity', 'communication', 'humor', 'jog', 'joggers', 'jogging', 'naked', 'nude', 'quality', 'relationships', 'run', 'runners', 'running', 'sleep', 'sleeping', 'sleepwalking', 'true', 'truth', 'walking', 'word-junkies ']"
"humor,relationship","I know half, and I know two guys who each know half of half, so together we’re altogether. Let this be a lesson in networking.","['humor', 'network', 'networking', 'relationships', 'teamwork', 'word-junkies ']"
"love,humor,relationship,romance","I said I made a special trip to get her favorite item, because it sounded more romantic than admitting I randomly had it already. Now that’s love.","['absurd', 'admit', 'admitting', 'considerate', 'favorite', 'gift', 'humor', 'item', 'lazy', 'love', 'present', 'relationships', 'romance', 'romantic', 'special', 'special-trip', 'thoughtful', 'trip', 'white-lie', 'word-junkies', 'xazaqazax ']"
"life,relationship","The storm is coming whether you’re aware of it or not, and whether you’re prepared for it or not. Thank God you have a man like me in your life, a man with a variety of umbrellas for sale in an affordable range of prices.","['absurd', 'affordable', 'awareness', 'life', 'man', 'preparation', 'prepare', 'prepared', 'prices', 'relationships', 'safe', 'sales', 'storm', 'umbrella', 'variety', 'word-junkies ']"
"love,life,wisdom,relationship",I love letting her know how much she means to me. A love in secret is but a shadow that’s cold and lonely.,"['cold', 'communication', 'emotions', 'feelings', 'life', 'lonely', 'lonesome', 'love', 'meaning', 'open', 'openness', 'relationships', 'secret', 'secrets', 'shadow', 'wisdom', 'wise', 'word-junkies ']"
"love,humor,relationship","He said he came in second place, so I assumed there were only two competitors. But you never know with love, there may have been a third party involved.","['compete', 'competition', 'competitor', 'humor', 'lose', 'loser', 'love', 'people', 'relationships', 'second-place', 'win', 'winner', 'word-junkies ']"
"love,relationship,funny","The waves were choppy, like Chuck Norris' karate hands. The ocean would have been still, if I weren't making love in it.","['bizarre', 'chuck-norris', 'funny', 'karate', 'love', 'ocean', 'relationships', 'sex', 'strange', 'waves', 'word-junkies ']"
relationship,And now you are and I am and we're a mystery which will never happen again.,['relationships ']
"life,relationship","So I learned two things that night, and the next day, from him: the perfection of a moment, and the fleeting nature of it.","['cleopatra', 'epiphany', 'fiction', 'journey', 'life', 'loss', 'love', 'relationships ']"
"love,life,wisdom,truth,faith,relationship","To become one who believes two become one, you need love in your life.","['belief', 'faith', 'life', 'love', 'people', 'relationships', 'truth', 'wisdom', 'wise', 'word-junkies ']"
"love,humor,relationship","She said she loved me, and I didn’t believe it for a minute. Maybe 59 seconds, but not a whole minute. I may be gullible, but I’m not without an accurate way to measure time.","['absurd', 'accuracy', 'accurate', 'belief', 'believe', 'clock', 'gullible', 'humor', 'love', 'measure', 'measurement', 'minute', 'relationships', 'time', 'watch', 'word-junkies ']"
"life,wisdom,relationship","She doesn’t want me to leave, and she doesn’t want me to stay. That’s a double helping of Doesn’t Want Me, and one big I’m Not Hungry back at her.","['absurd', 'acceptance', 'commitment', 'confusion', 'desire', 'hunger', 'hungry', 'leave', 'leaving', 'life', 'lust', 'rejection', 'relationships', 'stay', 'want', 'wisdom', 'wise', 'word-junkies ']"
"humor,relationship","For our first date we went Dutch. We would have gone another nationality, but they are the tallest.","['date', 'dating', 'dutch', 'humor', 'nationality', 'relationships', 'tall', 'tallest', 'word-junkies ']"
"love,relationship","Right now we are here, and nothing can mar our perfection, or steal the joy of this perfect moment.","['love', 'relationships ']"
"life,love,humor,death,relationship,funny","My ashtray is full, the carton of cigarettes is empty, and I just cremated grandpa. But I never inhaled—or told him I loved him.","['death', 'family', 'funny', 'humor', 'life', 'love', 'love-quote', 'odd', 'relationships', 'strange', 'word-junkies ']"
"love,humor,relationship","When I win, it’s because I’m skilled. When I lose, it’s because my opponent is lucky. But when I fall in love, it’s because I’m lucky and she’s skilled.","['competition', 'humor', 'lose', 'love', 'lucky', 'opponent', 'perception', 'relationships', 'skill', 'win', 'word-junkies ']"
"love,humor,relationship,funny","Making benches is no walk in the park. It takes one a lot of love to make a bench, and then it takes two to make love on that bench.","['benches', 'funny', 'humor', 'love', 'park', 'park-bench', 'relationships', 'sex', 'walk', 'word-junkies ']"
"love,relationship",Love cannot live where there is no trust.,"['cupid', 'love', 'mythology', 'relationships', 'trust ']"
"humor,relationship","Caring about someone isn't complicated. It isn't easy. But it isn't complicated, either. Kinda like lifting the engine block out of a car.","['humor', 'relationships ']"
"humor,relationship","My hobbies include rubbing my nipples across a cheese grater, meeting cat ladies on Tinder, and voting for either Democrat or Republican every four years. You could say I am a torture enthusiast.","['cat-ladies', 'cat-lady', 'cheese', 'cheese-grater', 'date', 'dating', 'democrat', 'government', 'hobbies', 'hobby', 'humor', 'nipples', 'online-dating', 'politics', 'relationships', 'republican', 'tinder', 'tinder-quotes', 'torture', 'word-junkies ']"
relationship,"Her and I, we passed each other, and now she’s in my past. That’s one present I’d like to unwrap in the future.","['future', 'gifts', 'past', 'present', 'relationships', 'time', 'word-junkies ']"
"relationship,mind",The battle you are going through is not fueled by the words or actions of others; it is fueled by the mind that gives it importance.,"['admirers', 'annoyance', 'attention', 'attention-seekers', 'attitude', 'battles', 'betrayal', 'blaming-others', 'chains', 'choices', 'comparison', 'competition', 'conflict', 'contributing', 'decisions', 'difficutl-people', 'drama', 'family', 'family-issues', 'feelings', 'fights', 'fixated', 'focus', 'friendships', 'fuel', 'games', 'gossip', 'gossipers', 'halt', 'hating', 'hurtful-words', 'importance', 'important', 'inattention', 'insecure-people', 'interference', 'internalizing', 'jealousy', 'lies', 'marriage-issues', 'memories', 'men', 'mind', 'negative-people', 'negativity', 'new-beginnings', 'old-stories', 'pain', 'parenting', 'past-problems', 'problems', 'problems-in-life', 'relationships', 'self-awareness', 'self-realization', 'self-reflection', 'sensitivity', 'stalkers', 'stuck', 'stunted', 'the-future', 'the-mind', 'the-past', 'the-present', 'toxic-people', 'trapped', 'women ']"
"love,relationship,romance",You don’t need to have a fight before great sex. I can keep my cool and still bring the heat every time.,"['cool', 'fight', 'greta-sex', 'heat', 'love', 'passion', 'relationships', 'romance', 'romantic', 'sex', 'word-junkies ']"
"love,humor,relationship,romance","Instead of a vow of silence, I took a vow of invisibility. At that time you were looking for someone to love, and that’s why you couldn’t see me.","['humor', 'invisibility', 'invisible', 'looking-for-love', 'love', 'relationships', 'romance', 'see', 'sight', 'silence', 'silent', 'vow-of-silence', 'word-junkies ']"
"love,life,humor,relationship,romance","Based on the questions we both answered, we’re a 0% love match. That means we’re 100% compatible, once I enlighten her to the correct perspective on life.","['comparable', 'compatibility', 'date', 'dates', 'dating', 'dating-app', 'delusional', 'enlighten', 'humor', 'life', 'love', 'love-match', 'match', 'perspective', 'questionnaire', 'questions', 'quiz', 'relationships', 'romance', 'word-junkies ']"
"love,life,relationship,poetry,romance",Our love will blend together like turquoise is blue and green. There’s no depression or envy when both blur into one.,"['beautiful', 'beauty', 'blue', 'blur', 'clever', 'colors', 'depression', 'envy', 'green', 'life', 'love', 'poet', 'poetic', 'poetry', 'relationships', 'romance', 'romantic', 'turquoise', 'word-junkies', 'xazaqazax ']"
"humor,relationship","I called his broken promise heartbreaking, and he called it growing up. Oh, that’s mature—blame it on maturity.","['blame', 'broken', 'broken-promise', 'broken-promises', 'grow-up', 'growing-up', 'heart', 'heartbreak', 'heartbreaker', 'heartbreaking', 'humor', 'mature', 'maturity', 'promise', 'relationships', 'word-junkies ']"
"love,relationship","I remember her words about remembering my words, and that’s when it hit me: the quickest way to scalpel open a heart is with a declaration of love.","['courage', 'declaration', 'feelings', 'heart', 'honesty', 'love', 'relationships', 'word-junkies', 'words ']"
"love,humor,relationship","I love firm hugs. Statues are so affectionate. Well, at least compared to my ex wife.","['affection', 'cold', 'divorce', 'embrace', 'emotions', 'ex-wife', 'hold', 'hug', 'hugging', 'hugs', 'humor', 'love', 'marriage', 'relationships', 'statues', 'wife', 'word-junkies ']"
"love,relationship",I realized I’m in love. It's always been right in front of me.,"['adrian-ivashkov', 'friends-to-lovers', 'love', 'realizations', 'relationships', 'sydney-sage ']"
"humor,relationship","Siblings: children of the same parents, each of whom is perfectly normal until they get together.","['family', 'humor', 'relationships ']"
"humor,relationship,funny","With all the money my uncle embezzled over the years, it's no surprise he lives in a gated community. But what is amazing, however, is that he somehow managed to get his own cell.","['amazing', 'cell', 'embezzled', 'family', 'funny', 'gated-community', 'housing', 'humor', 'imprisonment', 'jail', 'living', 'money', 'prison', 'relationships', 'surprise', 'uncle ']"
"love,life,inspiration,relationship",When forever becomes a place...when forever ceases to be just a word… when it ceases to be just a measurement of time…but instead becomes a place where soul mates can dance to the song in their hearts... that is a reflection of true love.,"['action', 'forever', 'hearts', 'inspirational', 'life', 'love', 'relationships', 'true-love ']"
relationship,"If a man, who says he loves you, won’t tell you the details of a private conversation between him and another woman you can be sure he is not protecting your heart. He is protecting himself and the women he has feelings for. Wise women simply see things as they are, not as their low self-esteem allows.","['blinded', 'cheat', 'confidence', 'dignity', 'dishonorable', 'emotional-affair', 'ex-boyfriend', 'fake', 'flirtation', 'flirting', 'gullible', 'liar', 'lies', 'low-self-esteem', 'lying', 'players', 'relationships', 'self-worth', 'spouse', 'stupid-women', 'worth ']"
"love,humor,relationship","I’ll stand by you forever. Or at least until noon, and then I’ll go stand under the cabana. Isn’t love amazing?","['amazing', 'cabana', 'day', 'faithful', 'forever', 'humor', 'love', 'loyal', 'loyalty', 'noon', 'relationships', 'support', 'word-junkies ']"
"love,humor,relationship","I water fake plants, because I’m growing a garden of fake mustaches. Lest no man (or woman) question my ability as a lover.","['absurd', 'bizarre', 'fake-mustache', 'fake-plants', 'humor', 'love', 'mustache', 'relationships', 'sex', 'strange', 'women', 'word-junkies ']"
"love,truth,relationship,romance","I have a tongue like a rose petal, and when I say I love you, it has the fragrance of truth. My words are my garden, and I’m planting our future.","['flower', 'fragrance', 'garden-future', 'grow', 'growing', 'growth', 'i-love-you', 'love', 'plant', 'planting', 'relationships', 'romance', 'romantic', 'rose', 'rose-petal', 'surreal', 'time', 'tongue', 'truth', 'word-junkies', 'words ']"
"humor,relationship",Husbands are chiefly good as lovers when they are betraying their wives.,"['humor', 'relationships ']"
"humor,relationship","Everything I’ve learned about handshakes is from hands-on experience. Due to hygiene, I only network with rubber glove manufacturers.","['absurd', 'experience', 'germs', 'gloves', 'hands-on-experience', 'handshake', 'humor', 'hygiene', 'learn', 'learning', 'network', 'networking', 'relationships', 'rubber-gloves', 'word-junkies ']"
"love,humor,relationship","I’m half chameleon, half camouflage, and wholly in love with you, though you’d never be able to see it.","['camouflage', 'chameleon', 'humor', 'love', 'relationships', 'see', 'sight', 'vision', 'word-junkies ']"
"humor,relationship","I’ll stand by you. And by stand I mean cower in your shadow. It’s probably cold there, so I’m going to knit myself a warm cat sweater to wear.","['cat', 'cat-sweater', 'cats', 'cold', 'cower', 'humor', 'knit', 'knitting', 'loyal', 'loyalty', 'relationships', 'shade', 'shadow', 'sweater', 'wear', 'word-junkies ']"
"humor,relationship","I don’t like breakfast, because I like things fixed and slow. Let’s just take our relationship morning by morning.","['breakfast', 'humor', 'morning', 'relationships', 'word-junkies ']"
"life,wisdom,truth,poetry,relationship,romance,mind","My heartbeat is a pulse, and it pumps out sonic vibrations that resonate with her mind as she lays her head on my chest. Listen silently and you can hear the frequency of love.","['chest', 'cuddle', 'cuddling', 'frequency', 'head', 'hear', 'heart', 'heart-beat', 'heartbeat', 'life', 'listen', 'mind', 'poetic', 'poetry', 'pulse', 'relationships', 'resonate', 'romance', 'romantic', 'silent', 'snuggle', 'snuggling', 'sonic', 'sonic-vibrations', 'truth', 'vibrate', 'vibrations', 'wisdom', 'word-junkies', 'xazaqazax ']"
"love,relationship","She looked, but she couldn’t see. She was wearing an emotional blindfold, and though she heard me say I love you, she just didn’t listen.","['blind', 'blindfold', 'blindness', 'emotional', 'emotions', 'hear', 'hearing', 'listen', 'listening', 'love', 'relationships', 'see', 'sight', 'vision', 'word-junkies', 'xazaqazax ']"
"death,relationship","Yes, it's a well-known fact about you: you're like death, you take everything.","['death', 'men', 'relationships', 'sex', 'women ']"
"love,humor,relationship","My eyes are bronze, my hair is turning silver, and my heart is gold. Oh, and my love for you belongs in the Olympics, because it’s Special.","['age', 'bronze', 'eyes', 'gold', 'hair', 'heart', 'humor', 'love', 'olympics', 'relationships', 'silver', 'special-olympics', 'word-junkies ']"
"love,humor,relationship",I’d fight for your love like I’m Tyler Durden. I want you to hit on me as hard as you can.,"['attraction', 'commitment', 'fight-club', 'flirt', 'flirting', 'hit-on', 'humor', 'love', 'love-quote', 'relationships', 'seduce', 'seduction', 'tyler-durden', 'word-junkies', 'xazaqazax ']"
"humor,death,relationship","For the funeral I needed a plus one, so I rented a hooker. And then I rented a movie. Rest in peace Grandpa, or whoever you were.","['date', 'death', 'die', 'family', 'funeral', 'grandfather', 'grandpa', 'hooker', 'humor', 'movie', 'movie-rental', 'peace', 'prostitute', 'relationships', 'rent', 'rent-a-movie', 'rental', 'rest-in-peace', 'stranger', 'word-junkies ']"
"life,humor,relationship","I’ve changed, and she’s changed, but we haven’t changed together. We were in separate dressing rooms the whole time we dated.","['absurd', 'change', 'clothes', 'clothing', 'date', 'dating', 'dressing-rooms', 'growth', 'humor', 'life', 'relationships', 'word-junkies ']"
"humor,death,relationship","I buried the lasagna, because it was better than disposing of a dead body. I’ve been burned in a relationship, but never in an oven. I’ll try harder.","['body', 'bury', 'dead-body', 'death', 'food', 'humor', 'lasagna', 'oven', 'relationships', 'surreal', 'try', 'word-junkies ']"
"love,humor,relationship,romance","There's someone for everyone. And when my clones get here, everyone will be able to have that someone. Prices start at $99.","['clone', 'clones', 'cloning', 'humor', 'love', 'price', 'prices', 'relationships', 'romance', 'sales', 'word-junkies ']"
"love,life,wisdom,truth,death,relationship,romance,mind","I can’t use my intellect to figure out how to bypass my intellect. Love lies through the spirit, not the mind, and love never lies.","['brain', 'clever', 'death', 'eternal', 'genius', 'humanity', 'immortal', 'intellect', 'lie', 'lies', 'life', 'love', 'love-quote', 'love-quotes', 'man', 'mind', 'relationships', 'romance', 'romantic', 'spirit', 'spiritual', 'think', 'thinking', 'truth', 'wisdom', 'wise', 'word-junkies', 'xazaqazax ']"
"humor,relationship","My ex-girlfriend was exquisite, while my current girlfriend is merely quisite. The ex always makes the past seem more excellent than the present.","['current', 'ex-girlfriend', 'excellent', 'exes', 'exquisite', 'girlfriend', 'humor', 'nostalgia', 'past', 'present', 'relationships', 'time', 'word-junkies ']"
"love,humor,relationship","She brews a bruise on my heart, and drinks it like a beer. She calls it love, but she would, because she’s drunk on my torment.","['alcohol', 'beer', 'brews', 'bruise', 'drink', 'drunk', 'heart', 'humor', 'love', 'relationships', 'torment', 'word-junkies', 'xazaqazax ']"
"life,humor,relationship",I dance so fluid you’d think I’m a fish. I don’t need to drink to be able to dance—I am the drink. Have a sip and find out for yourself.,"['ability', 'absurd', 'clever', 'dance', 'dancer', 'dancing', 'drink', 'drinking', 'fish', 'fishing', 'fluid', 'humor', 'life', 'life-quote', 'quote-about-life', 'relationships', 'sip', 'water', 'wit', 'witty', 'word-junkies', 'xazaqazax ']"
"love,life,relationship","I don’t like my circle of friends, so I’m changing them to a square. Love shapes our lives, so why not shape who we love?","['change', 'circle', 'friend', 'friendship', 'life', 'love', 'network', 'relationships', 'shape', 'shapes', 'square', 'word-junkies', 'xazaqazax ']"
"humor,relationship,funny",I’m very close to my dad. He’s about six inches away right now and snoring in my ears.,"['dad', 'family', 'funny', 'humor', 'relationships ']"
"love,life,relationship","Anything disguised as anything is chameleon. A ghost disguised as an unobservable and invisible object is a great example. Still, that’s easier to see than the love my ex wife had for me.","['brilliant', 'chameleon', 'clever', 'disguise', 'disguised', 'ex-wife', 'exes', 'ghost', 'husband', 'invisible', 'life', 'love', 'marriage', 'observant', 'observe', 'relationships', 'sarcasm', 'sarcastic', 'see', 'sight', 'vision', 'wife', 'word-junkies ']"
"love,relationship","I’d rather sell one thing for one million dollars, than sell one million things for one dollar each. I feel the same about my love and women.","['business', 'love', 'money', 'price', 'relationships', 'sales', 'salesman', 'sell', 'value', 'word-junkies', 'xazaqazax ']"
"love,relationship","The end of a relationship is not always a failure. Sometimes all the love in the world is not enough to save something. In these cases, it is not a matter of fault from either person. Some things cannot be, it's as simple as that.","['failure', 'fault', 'goodbyes', 'love', 'relationships ']"
"love,life,humor,relationship,romance","She said love her or be tortured by her. I replied, ""Torture would be less painful.""She didn't realize that I'm a true romantic.","['absurd', 'humor', 'life', 'love', 'pain', 'realization', 'relationships', 'romance', 'romantic', 'torture', 'word-junkies', 'xazaqazax ']"
"love,life,humor,relationship",A can’t in a can—it’s carbonated failure that’s ready to drink. It tastes like the back half of love.,"['absurd', 'can', 'carbonation', 'drink', 'drinking', 'fail', 'failure', 'humor', 'life', 'love', 'relationships', 'soda', 'taste', 'word-junkies ']"
"love,relationship","My love burns for you like I’m an arsonist and marshmallows-on-sticks salesman. $2.99 each, or 5 for $10.","['absurd', 'arson', 'arsonist', 'burn', 'burns', 'business', 'deal', 'fire', 'love', 'marshmallows', 'relationships', 'sale', 'sales', 'salesman', 'word-junkies', 'xazaqazax ']"
"love,life,relationship",Nostalgia is being blind to the bad and only remembering the good. Thinking about all the love I had for her is a positively Helen-Kelleresque experience.,"['absurd', 'blind', 'experiences', 'life', 'love', 'memory', 'nostalgia', 'relationships', 'word-junkies', 'xazaqazax ']"
"life,death,relationship","People die, I think, but your relationship with them doesn't. It continues and is ever-changing.","['change', 'death', 'forever', 'life', 'love', 'relationships ']"
"love,life,humor,relationship,romance,writing",I think I’m mouth blind and that’s why all food tastes bland. The only things that have any flavor are the words I love you.,"['absurd', 'bland', 'blind', 'flavor', 'food', 'humor', 'language', 'life', 'love', 'mouth', 'relationships', 'romance', 'romantic', 'taste', 'word', 'word-junkies', 'words', 'writer', 'writing', 'xazaqazax ']"
"life,humor,relationship","Behold, the number five is at hand. Grab it and shake and harness the power of networking.","['absurd', 'behold', 'business', 'five', 'hand', 'handshake', 'harness', 'humor', 'life', 'network', 'networking', 'number', 'numbers', 'power', 'relationships', 'word-junkies', 'xazaqazax ']"
relationship,"But it is impossible to go through life without trust; that is to be imprisoned in the worst cell of all, oneself.",['relationships ']
relationship,I lost interest in her because she said the wrong thing. She said nothing.,"['communicate', 'communication', 'desire', 'dialogue', 'emotional', 'emotions', 'feelings', 'interest', 'lust', 'relationships', 'silence', 'talk', 'talking', 'word-junkies', 'xazaqazax ']"
"love,relationship","I miss her like 0, 1, 1, 2, 3, and 5 misses 8. When we made love, our two bodies formed one spiral that seemed to cycle to the sky.","['bodies', 'body', 'cycle', 'fibonacci-sequence', 'longing', 'love', 'miss', 'relationships', 'sky', 'word-junkies', 'xazaqazax ']"
"humor,relationship","Go sip on gossip, and leave the coffee talk for me to chug. I’ll be in the kitchen, giggling like a schoolgirl if you need me.","['absurd', 'chug', 'coffee', 'conversation', 'converse', 'drink', 'drinking', 'giggle', 'giggling', 'gossip', 'humor', 'kitchen', 'need', 'relationships', 'schoolgirl', 'sip', 'talk', 'talking', 'word-junkies ']"
"love,humor,relationship","When it’s raining, instead of using an umbrella, try holding an empty drinking glass above your head. That’s exactly how I thirst for your love.","['absurd', 'drinking', 'drinking-glass', 'empty-glass', 'glass', 'head', 'humor', 'love', 'love-quote', 'love-quotes', 'rain', 'raining', 'relationships', 'thirst', 'umbrella', 'water', 'weather', 'word-junkies', 'xazaqazax ']"
