0,1,2
wisdom,He who binds to himself a joyDoes the winged life destroy;But he who kisses the joy as it fliesLives in eternity's sun rise.,"['inspirational', 'wisdom ']"
"life,inspiration,wisdom","Don't be afraid of the shadows, that only means there's a light nearby.","['inspirational', 'life', 'wisdom ']"
"life,wisdom",Imagine no limitations; decide what's right and desirable before you decide what's possible.,"['life', 'wisdom ']"
"philosophy,inspiration,wisdom",Imagine others complexly.,"['inspiration', 'inspirational', 'life', 'philosophy', 'wisdom ']"
wisdom,Wisdom. . .is knowing what you have to accept.,"['acceptance', 'wisdom ']"
"life,wisdom,quotes","Non-judgment quiets the internal dialogue, and this opens once again the doorway to creativity.","['acceptance', 'creativity', 'deepak-chopra', 'educational', 'inner-self', 'inner-voice', 'life', 'non-judgement', 'quite', 'quote', 'quotes', 'self', 'silence', 'wisdom', 'work ']"
"philosophy,wisdom,inspiration","Life's managed, not cured.","['inspiration', 'inspirational', 'life', 'philosophy', 'psychology', 'self-help', 'wisdom ']"
wisdom,Clear thinking at the wrong moment can stifle creativity.,"['art', 'clear', 'create', 'creativity', 'design', 'fashion-designer', 'icon', 'moment', 'right', 'stifle', 'time', 'wisdom', 'wrong ']"
wisdom,"At the end of the day, the questions we ask of ourselves determine the type of people that we will become.","['choices', 'life', 'questions', 'wisdom ']"
wisdom,"In the land of the blind, the one-eyed man is king.","['adage', 'deceit', 'politics', 'wisdom ']"
wisdom,I was tired of seeing the Graces always depicted as beautiful young things. I think wisdom comes with age and life and pain. And knowing what matters.,"['age', 'three-graces', 'wisdom ']"
"life,wisdom",Excellence/Perfection is not a destination; it is a continuous journey that never ends.,"['life', 'wisdom ']"
"life,wisdom","She thought about her life and how lost she’d felt for most of it. She thought about the way that all truths she’d been taught to consider valuable invariably conflicted with the world as it was actually lived. How could a person be so utterly lost, yet remain living?","['life', 'wisdom ']"
wisdom,Cleverness is not wisdom.,"['cleverness', 'wisdom ']"
wisdom,"A person's rightful due is to be treated as an object of love, not as an object for use.","['justice', 'life', 'love', 'p42', 'wisdom ']"
"life,wisdom,relationship","I cry, but not for myself. There’s too much sadness in this world to waste a moment with self-pity, when making others smile will also make me smile.","['be-happy', 'cry', 'find-happiness', 'gratitude', 'life', 'relationships', 'sadness', 'self-pity', 'smile', 'time', 'wisdom', 'wise', 'word-junkies', 'world ']"
"life,wisdom","The more you seek security, the less of it you have. But the more you seek opportunity, the more likely it is that you will achieve the security that you desire.","['life', 'wisdom ']"
"inspiration,wisdom",This world is your best teacher. There is a lesson in everything. There is a lesson in each experience. Learn it and become wise. Every failure is a stepping stone to success. Every difficulty or disappointment is a trial of your faith. Every unpleasant incident or temptation is a test of your inner strength. Therefore nil desperandum. March forward hero!,"['experience', 'inspirational', 'wisdom ']"
wisdom,An ounce of prevention is worth a pound of cure.,"['preparation', 'prevention', 'proverb', 'wisdom ']"
"truth,wisdom,relationship","Everyone is different from each other, but that doesn’t mean everyone should be indifferent to each other.","['advise', 'fact', 'indifferent', 'life-wisdom', 'love', 'quotes-for-instagram', 'reality', 'relationships', 'truth', 'unique', 'wisdom', 'wise', 'word-junkies ']"
"wisdom,god","The more humble and obedient to God a man is, the more wise and at peace he will be in all that he does.","['god', 'humility', 'peace', 'wisdom ']"
wisdom,"He who acts, spoils; he who grasps, lets slip.",['wisdom ']
wisdom,"I would rather carry around a plastic bag with five thousand Euro inside, than carry around a Louis Vuitton/Gucci/Prada bag with only one hundred Euro inside!","['common-sense', 'fashion-quotes', 'life', 'living', 'money', 'wisdom', 'wisdom-quote', 'women-and-fashion ']"
wisdom,There are many goals but one path - the path of compassion.,"['compassion', 'goal', 'kindness', 'life-positive', 'light', 'love', 'spirit', 'wisdom', 'yoga', 'yoga-inspiration ']"
wisdom,If we only fell in love with people who were perfect for us...then there wouldn't be so much fuss about love in the first place.,"['love', 'wisdom ']"
wisdom,"When we are unhurried and wise, we perceive that only great and worthy things have any permanent and absolute existence, that petty fears and petty pleasures are but the shadow of the reality.","['fear', 'reality', 'wisdom ']"
"philosophy,wisdom",Wisdom is the oneness of mind that guides and permeated all things.,"['heraclitus', 'philosophy', 'wisdom ']"
"wisdom,quotes","We need houses as we need clothes, architecture stimulates fashion. It’s like hunger and thirst — you need them both.","['architecture', 'art', 'clothes', 'clothing', 'designer', 'fashion', 'hunger', 'karl-lagerfeld', 'need', 'needs', 'people', 'quote', 'quotes', 'stimulate', 'thirst', 'wisdom', 'woman', 'women ']"
"wisdom,truth,knowledge","To force oneself to believe and to accept a thing without understanding is political, and not spiritual or intellectual.","['intellectual', 'knowledge', 'spiritual', 'truth', 'wisdom ']"
wisdom,A man convinced against his will Is of the same opinion still,"['1936', 'misattributed-ben-franklin', 'paraphrasing-wollstonecraft', 'self-improvement', 'wisdom ']"
"wisdom,death,god","God isn't the son of Memory; He's the son of Immediate Experience. You can't worship a spirit in spirit, unless you do it now. Wallowing in the past may be good literature. As wisdom, it's hopeless. Time Regained is Paradise Lost, and Time Lost is Paradise Regained. Let the dead bury their dead. If you want to live at every moment as it presents itself, you've got to die to every other moment.","['death', 'experience', 'god', 'huxley', 'wisdom ']"
wisdom,"The Master said, “A true teacher is one who, keeping the past alive, is also able to understand the present.”(Analects 2.11)","['history', 'teachers', 'wisdom ']"
"wisdom,knowledge",From the mouths of the innocents flows truth.,"['knowledge', 'truth', 'wisdom ']"
wisdom,The wise man knows that it is better to sit on the banks of a remote mountain stream than to be emperor of the whole world.,['wisdom ']
"life,wisdom","Every minute you spend in planning saves 10 minutes in execution; this gives you a 1,000 percent Return on Energy!","['life', 'wisdom ']"
wisdom,"True kindness isn't something we're born with. It's something we have to work at. Not everyone has it. But I think everyone has the potential. Sometimes you just have to look really close before you can tell it's there.""-Kyoko",['wisdom ']
wisdom,"And the fox said to the little prince: men have forgotten this truth, but you must not forget it. You become responsible, forever, for what you have tamed.","['animals', 'inspirational', 'responsibility', 'wisdom ']"
wisdom,We do learn and develop when we are exposed to those who are greater than we are. Perhaps this is the chief way we mature.,['wisdom ']
wisdom,"We spend January 1st walking through our lives, room by room, drawing up a list of work to be done, cracks to be patched. Maybe this year, to balance the list, we ought to walk through the rooms of our lives...not looking for flaws, but for potential.","['advice', 'new-year', 'wisdom ']"
wisdom,"قهوتك يجب أن تكون كما تحب! “معظم الناس الذين يريدون أن يحققوا شيئا في حياتهم يركزون على نقاط ضعفهم،ويحاولون طوال حياتهم جاهدين تقويتها متناسين في نفس الوقت نقاط قوتهم , وتكون النتيجة أن تقوى نقاط ضعفهم لتوازي نقاط قوتهم التي تبقى على حالها، ليصبح الإنسان شخصا عاديًا . ” ياسر حارب*","['inspirational', 'wisdom ']"
wisdom,Better to shun the bait than struggle in the snare.,"['common-sense', 'inspirational', 'wisdom ']"
wisdom,"In examining disease, we gain wisdom about anatomy and physiology and biology. In examining the person with disease, we gain wisdom about life.","['disease', 'life', 'wisdom ']"
"wisdom,knowledge","We are here and it is now. Further than that, all human knowledge is moonshine.","['attributed', 'knowledge', 'reality', 'wisdom ']"
wisdom,"Don't be jealous of anyone. I guarantee you, if everyone walked into a room, and dumped their problems onto the floor, when they saw what everyone else's problems were, they'd be scrambling to get their own problems back before someone else got to them first.",['wisdom ']
wisdom,"A person is a person through other persons.None of us comes into the world fully formed. We would not know how to think, or walk, or speak, or behave as human beings unless we learned it from other human beings. We need other human beings in order to be human. I am because other people are. A person is entitled to a stable community life, and the first of these communities is the family.",['wisdom ']
"wisdom,knowledge,soul,mind,positive","Life is like a sandwich!Birth as one slice,and death as the other.What you put in-between the slices is up to you.Is your sandwich tasty or sour?Allan Rufus.org","['anxiety', 'art-of-dying', 'art-of-living', 'depression', 'enlightenment', 'hang-man', 'know-thyself', 'knowing', 'knowing-oneself', 'knowledge', 'knowledge-education', 'knowledge-of-self', 'knowledge-teaching', 'love', 'master', 'master-key', 'master-of-love', 'masters', 'mastery', 'mind', 'mind-body-spirit', 'mind-power', 'personal-development', 'personal-growth', 'positive-attitude', 'positive-mindset', 'positive-motivation', 'positive-outlook', 'positive-quotes', 'positive-thinking', 'positive-thoughts', 'power-of-love', 'power-of-thoughts', 'power-of-words', 'powerful-story', 'quote', 'sacred', 'sacred-teachings', 'sacred-wisdom', 'sage', 'sage-advice', 'self-esteem', 'self-help-book', 'self-improvement', 'self-improvement-book', 'soul', 'soul-searching', 'spirit', 'spiritual-development', 'spiritual-growth', 'spiritual-wisdom', 'spiritualism', 'suicidal-thoughts', 'suicide', 'teachings', 'unconditional-acceptance', 'unconditional-love', 'wisdom', 'wise-man ']"
"life,philosophy,wisdom",It takes too much energy to be against something unless it's really important.,"['life', 'philosophy', 'wisdom ']"
wisdom,"Mum liked to say that some things happen for a reason, that sometimes obstacles were there to stop you from doing something stupid.","['hard-truths', 'wisdom ']"
wisdom,Only ignorance excuses stupidity,"['growing', 'ignorance', 'knowing', 'smarts', 'wisdom ']"
"life,wisdom,happiness,poetry","When she was a child, my love carried a road-map in her hand the way other girls carried handkerchiefs. She always knew the way. Her feet were little wings. And her beautiful head was a compass.","['adventuress', 'aesthete', 'allegory', 'ambition', 'beautiful', 'bravery', 'children', 'compass', 'courage', 'daring', 'direction', 'drive', 'enjoying', 'exile', 'expatriate', 'female', 'feminine', 'femininity', 'first-love', 'gentle', 'girl', 'girls', 'goal', 'happiness', 'hiding', 'kid', 'kiss', 'life', 'literature', 'living', 'love', 'map', 'memory', 'motivation', 'payne', 'poetess', 'poetry', 'power', 'pretty', 'roaming', 'roman', 'roman-payne', 'romantic', 'running', 'secretive', 'seductive', 'sensual', 'strength', 'sweet', 'the-wanderess', 'travel', 'wander', 'wanderer', 'wanderess', 'wandering', 'wayfaring', 'wisdom', 'young-love ']"
"life,wisdom",Its important to be comfortable with uncertainty.,"['chinese', 'life', 'wisdom ']"
"inspiration,wisdom",Great spirits have always encountered opposition from mediocre minds. The mediocre mind is incapable of understanding the man who refuses to bow blindly to conventional prejudices and chooses instead to express his opinions courageously and honestly.,"['inspirational', 'opposition', 'wisdom ']"
wisdom,Failure is instructive. The person who really thinks learns quite as much from his failures as from his successes.,"['experience', 'learning-from-mistakes', 'mistakes', 'wisdom ']"
"wisdom,science","Whenever a theory appears to you as the only possible one, take this as a sign that you have neither understood the theory nor the problem which it was intended to solve.","['science', 'theory', 'wisdom ']"
"wisdom,knowledge",Humor can get in under the door while seriousness is still fumbling at the handle.,"['humor', 'ignorance', 'knowledge', 'wisdom ']"
wisdom,Wisdom tends to grow in proportion to one's awareness of one's ignorance.,"['ignorance', 'self-awareness', 'wisdom ']"
wisdom,Writing about the unholy is one way of writing about what is sacred.,['wisdom ']
"wisdom,religion","The immature think that knowledge and action are different, but the wise see them as the same.","['religion', 'wisdom ']"
wisdom,The fates lead him who will; him who won't they drag.,['wisdom ']
"wisdom,death","I may be alive now, but in a series of moments I won’t be. And let it be said about me: He didn’t waste his time talking to conch shells, but he did listen to what they had to say about the ocean.","['alive', 'death', 'wisdom ']"
"life,wisdom","If you envy successful people, you create a negative force field of attraction that repels you from ever doing the things that you need to do to be successful. If you admire successful people, you create a positive force field of attraction that draws you toward becoming more and more like the kinds of people that you want to be like.","['life', 'wisdom ']"
"philosophy,wisdom","Windmill or no windmill, he said, life would go on as it had always gone on--that is, badly.","['life', 'philosophy', 'satire', 'wisdom ']"
wisdom,"How you spend your time is more important than how you spend your money. Money mistakes can be corrected, but time is gone forever.","['time', 'wisdom ']"
"life,wisdom","The rule of the universe is that others can do for us what we cannot do for ourselves, and one can paddle every canoe except one's own.","['life', 'wisdom ']"
"life,wisdom","The more credit you give away, the more will come back to you. The more you help others, the more they will want to help you.","['life', 'wisdom ']"
"truth,wisdom","If what you seek is Truth, there is one thing you must have above all else.” “I know. An overwhelming passion for it.” “No. An unremitting readiness to admit you may be wrong.","['awakening', 'truth', 'wisdom ']"
wisdom,"The weak are dominated by their ego, the wise dominate their ego, and the intelligent are in a constant struggle against their ego.","['ego', 'egoism', 'intelligence', 'weak', 'wisdom', 'wise ']"
"life,wisdom,religion","All teachings are mere references. The true experience is living your own life. Then, even the holiest of words are only words.","['alive', 'experience', 'holy-books', 'life', 'living', 'religion', 'teaching', 'teachings', 'wisdom ']"
"inspiration,wisdom","Caminante, no hay puentes, se hace puentes al andar. (Voyager, there are no bridges, one builds them as one walks.)","['difference', 'inspirational', 'spanish', 'wisdom ']"
wisdom,"And, at such a time, for a few of us there will always be a tugging at the heart—knowing a precious moment had gone and we not there. We can ask and ask but we can’t have again what once seemed ours for ever—the way things looked, that church alone in the fields, a bed on belfry floor, a remembered voice, a loved face. They’ve gone and you can only wait for the pain to pass.","['longing', 'melancholy', 'wisdom ']"
wisdom,It takes a lot of rehearsing for a man to be himself.,['wisdom ']
wisdom,"Everyone is down on pain, because they forget something important about it: Pain is for the living. Only the dead don't feel it.","['dresden', 'life', 'pain', 'wisdom ']"
wisdom,"Aw I don't wanta go to no such thing, I just wanta drink in alleys.'...But you'll miss all that, just for some old wine.'There's wisdom in wine, goddam it!' I yelled. 'Have a shot!","['wine', 'wisdom ']"
"wisdom,religion","God is the supreme uncreated light of which Wisdom is born, but there was never a time when God's Wisdom did not exist.","['absurd', 'religion', 'wisdom ']"
"wisdom,books",أمران سيجعلانك أكثر حكمة...الكتب التى تقرؤها والأشخاص الذين تلتقى بهم.,"['books', 'wisdom ']"
"wisdom,truth",Your pain is the breaking of the shell that encloses your understanding.,"['self-empowerment', 'spiritual', 'truth', 'wisdom ']"
"philosophy,wisdom,knowledge",I only know that I know nothing,"['creative-thinking', 'intellect', 'knowledge', 'philosophy', 'wisdom ']"
"wisdom,knowledge","To know that we know what we know, and to know that we do not know what we do not know, that is true knowledge.","['copernicus', 'knowledge', 'wisdom ']"
wisdom,Wisdom is one of the few things that looks bigger the further away it is.,"['humor', 'wisdom', 'witches ']"
wisdom,It’s never overreacting to ask for what you want and need.,"['inspirational', 'life', 'mental-health', 'needs', 'overreaction', 'reaction', 'wants', 'wisdom ']"
wisdom,I observe and remain silent.,"['diplomacy', 'wisdom ']"
"philosophy,wisdom",The brightest light casts the darkest shadow.,"['author', 'books', 'cyberpunk', 'dark', 'dark-elves', 'ego', 'elves', 'fantasy', 'fiction', 'future', 'future-present', 'life', 'light', 'philosophy', 'series', 'urban-fantasy', 'wisdom ']"
"wisdom,truth,relationship,romance,books","I was flipping channels, watching this cheerleading program on MTV. They took a field hockey girl and “transformed” her into a cheerleader by the end of the show. I was just wondering: what if she liked field hockey better?","['body', 'books', 'cool', 'culture', 'desire', 'emotion', 'friendship', 'funny', 'girl', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'music', 'novel', 'passion', 'reality', 'relationships', 'romance', 'self', 'sex', 'technology', 'truth', 'wisdom', 'young', 'youth ']"
wisdom,I've learned .... That opportunities are never lost; someone will take the ones you miss.,"['enlightenment', 'wisdom ']"
wisdom,"Praise not the day until evening has come, a woman until she is burnt, a sword until it is tried, a maiden until she is married, ice until it has been crossed, beer until it has been drunk.","['proverb', 'viking', 'wisdom ']"
wisdom,"With age comes wisdom, but sometimes age comes alone.","['age', 'wisdom ']"
wisdom,Hats have power. Hats can change you into someone else.,"['childrens', 'wisdom ']"
"happiness,wisdom,truth","Non-violence, which is the quality of the heart, cannot come by an appeal to the brain.","['happiness', 'satyagraha', 'truth', 'violence', 'wisdom ']"
"life,wisdom,truth",The image isn't reality. Even though we're used to thinking that way alot of the time. We show a kid a picture of a dog and say 'This is a doggie' - but it's not. It's just an image.,"['life', 'truth', 'wisdom ']"
wisdom,"well, sometimes to get what you want the most, you have to do what you want the least.","['my-sister-s-keeper', 'wisdom ']"
wisdom,But then one regrets the loss even of one's worst habits. Perhaps one regrets them the most. They are such an essential part of one's personality.,"['people', 'personality', 'vanity', 'wisdom ']"
wisdom,Routine feeds the illusion of safety...,['wisdom ']
wisdom,"You see, to find the brightest wisdom one must pass through the darkest zones. And through the darkest zones there can be no guide. No guide, that is, but courage","['courage', 'wisdom ']"
"life,wisdom",اصحاب العقول الواقفة عند حرفية النص-قرانا وسنة- كثيرا ما تفلت منهم المقاصد والمنافع فيمشون على وجوههم,"['islam', 'life', 'mohammed', 'wisdom ']"
"philosophy,wisdom",you can measure the size of a person by what makes him or her angry,"['philosophy', 'self-improvement', 'wisdom ']"
wisdom,"Never question another man's motive. His wisdom, yes, but not his motives.","['motive', 'questioning', 'wisdom ']"
"wisdom,god","Entreat me not to leave thee, or to return from following after thee: For wither thou goest, I will go; and where thou lodgest, I will lodge: Thy people shall be my people, and thy God my God.","['bible', 'god', 'love', 'wisdom ']"
"life,wisdom","Disciplining yourself to do what you know is right and importance, although difficult, is the highroad to pride, self-esteem, and personal satisfaction.","['life', 'wisdom ']"
wisdom,"With every part you act, there must be a little of yourself in it. If there isn't, it's not acting. It's lying.",['wisdom ']
wisdom,"He was one of the numerous and varied legion of dullards, of half-animated abortions, conceited, half-educated coxcombs, who attach themselves to the idea most in fashion only to vulgarize it and who caricature every cause they serve, however sincerely.","['followers', 'fyodor-dostoevsky', 'hipsters', 'ignorance', 'politics', 'wisdom ']"
wisdom,"You see, the best thing about wrong decisions is that they don’t prevent you from making the right decisions later on. It’s harder, but it’s not impossible.","['mistakes', 'wisdom ']"
wisdom,"Nobody is wired wrong, because there’s no wrong and right in the way we are.","['homosexuality', 'inspirational', 'wisdom', 'yourself ']"
"life,wisdom","No one lives long enough to learn everything they need to learn starting from scratch. To be successful, we absolutely, positively have to find people who have already paid the price to learn the things that we need to learn to achieve our goals.","['life', 'wisdom ']"
"life,wisdom",Today the greatest single source of wealth is between your ears.,"['life', 'wisdom ']"
wisdom,"I'm not sure why I've decided to do this. I'm not any stronger than I was, and nothing else has changed. But all the same, this time I'm not going to run away. It's okay to feel weak sometimes. It's okay to be afraid. The important thing is that we face our fears. That's what makes us strong.""-Yuki",['wisdom ']
"life,wisdom,truth","Opportunity is not your opponent—it is your ally, but it’s hard to see that because opportunity is often camouflaged and hidden among danger and chaos.","['ally', 'camouflage', 'chaos', 'danger', 'hidden', 'hide', 'life', 'opponent', 'opportunity', 'truth', 'wisdom', 'wise ']"
"wisdom,knowledge","The barrier during self-improvement is not so much that we hate learning, rather we hate being taught. To learn entails that the knowledge was achieved on one's own accord - it feels great - but to be taught often leaves a feeling of inferiority. Thus it takes a bit of determination and a lot of humility in order for one to fully develop.","['achievement', 'barrier', 'determination', 'development', 'feelings', 'help', 'helping-hand', 'humility', 'improvement', 'inferiority', 'intelligence', 'knowledge', 'learning', 'self-improvement', 'taught', 'teaching', 'wisdom ']"
wisdom,"Communication is a skill that you can learn. It's like riding a bicycle or typing. If you're willing to work at it, you can rapidly improve the quality of very part of your life.","['life', 'wisdom ']"
"inspiration,wisdom,god","The best remedy for those who are afraid, lonely or unhappy is to go outside, somewhere where they can be quite alone with the heavens, nature and God.","['god', 'heavens', 'inspirational', 'nature', 'spiritual', 'wisdom ']"
wisdom,Scared and sacred are spelled with the same letters. Awful proceeds from the same root word as awesome. Terrify and terrific. Every negative experience holds the seed of transformation.,"['transformation', 'wisdom ']"
"philosophy,wisdom","A student, filled with emotion and crying, implored, ""Why is there so much suffering?""Suzuki Roshi replied, ""No reason.","['buddhism', 'philosophy', 'suffering', 'wisdom', 'zen', 'zen-buddhism ']"
wisdom,"Granny was an old-fashioned witch. She didn’t do good for people, she did right by them.","['humor', 'wisdom ']"
wisdom,"There's a divinity that shapes our ends,Rough-hew them how we will.",['wisdom ']
"philosophy,wisdom",People ought to fight to keep their law as to defend the citys walls.,"['freedom', 'heraclitus', 'philosophy', 'wisdom ']"
wisdom,"Wise men, when in doubt whether to speak or to keep quiet, give themselves the benefit of the doubt, and remain silent.","['silence', 'wisdom ']"
wisdom,"The lessons of life amount not to wisdom, but to scar tissue and callus.","['hurt', 'life-lessons', 'scars', 'wisdom', 'wounds ']"
wisdom,Experience teaches us that it is much easier to prevent an enemy from posting themselves than it is to dislodge them after they have got possession.,['wisdom ']
wisdom,"The most wonderful and the strongest things in the world, you know, are just the things which no one can see.","['fantasy', 'imagination', 'inspirational', 'spiritual', 'wisdom ']"
"wisdom,truth","If you are neutral in situations of injustice, you have chosen the side of the oppressor.","['truth', 'wisdom ']"
"wisdom,mind,science","Ignorance is hardly unusual, Miss Davar. The longer I live, the more I come to realize that it is the natural state of the human mind. There are many who will strive to defend its sanctity and then expect you to be impressed with their efforts.","['human-mind', 'ignorance', 'mind', 'religion-and-science', 'religion-vs-science', 'science', 'science-and-religion', 'science-vs-religion', 'wisdom ']"
wisdom,"At times the whole world seems to be in conspiracy to importune you with emphatic trifles. Friend, client, child, sickness, fear, want, charity, all knock at once at thy closet door and say,—'Come out unto us.' But keep thy state; come not into their confusion. The power men possess to annoy me I give them by a weak curiosity. No man can come near me but through my act.","['distraction', 'frustration', 'perspective', 'wisdom ']"
wisdom,To know you are ignorant is the beginning of wisdom.,"['inspirational', 'wisdom ']"
"inspiration,wisdom",Forget the place you're trying to get to and see the beauty in right now...,"['inspirational', 'life', 'wisdom ']"
"inspiration,wisdom","A wise man always has something to say, whereas a fool always needs to say something.","['inspirational', 'wisdom ']"
wisdom,I am so wise I had my mouth sewn shut.,['wisdom ']
wisdom,Knowledge is merely brilliance in organization of ideas and not wisdom. The truly wise person goes beyond knowledge.,['wisdom ']
wisdom,"Journeys end in lovers meeting, Every wise man's son doth know.","['common-knowledge', 'destination', 'destiny', 'journeys', 'love', 'love-story', 'lovers', 'wisdom ']"
"wisdom,relationship","Who we were and who we are are four different people, and the me from now doesn't relate to the me from then, let alone to the you from now.","['alone', 'change', 'difference', 'different', 'future', 'growth', 'human', 'humanity', 'humor', 'instaquote', 'life', 'lit-on-literature', 'now', 'past', 'people', 'present', 'relate', 'relations', 'relationships', 'self-growth', 'then', 'understanding', 'wisdom', 'wise', 'word-junkies ']"
"wisdom,inspiration,books","The moon will guide you through the night with her brightness, but she will always dwell in the darkness, in order to be seen.","['adversity', 'advice', 'books', 'bright', 'brightness', 'city-of-angels-movie', 'connected', 'dark', 'dark-angels', 'darkness', 'friendship', 'guardian-angels', 'inspiration', 'inspirational-authors', 'learned-lessons', 'life-lessons', 'light', 'moon', 'night', 'novels', 'plans', 'seekers', 'seeking', 'shine', 'sky', 'spiritual-guides', 'trials', 'white-paths', 'wisdom ']"
wisdom,"If you want to fly on the sky, you need to leave the earth. If you want to move forward, you need to let go the past that drags you down.","['fly-on-the-sky', 'leave-the-earth', 'let-go', 'let-go-of-attachment', 'let-go-of-clutter', 'letting-go', 'letting-go-of-the-past', 'life-and-living', 'life-lessons', 'life-quotes', 'past', 'past-and-future', 'self-discovery', 'wisdom', 'wisdom-of-life ']"
wisdom,"Everybody’s gotta learn, nobody’s born knowing.",['wisdom ']
wisdom,"When something seems wrong in your life, the only way to have resolution with it is to let it go. Trying to make it right keeps it wrong.",['wisdom ']
wisdom,"He who knows, does not speak. He who speaks, does not know.",['wisdom ']
wisdom,"Dreams are the bright creatures of poem and legend, who sport on earth in the night season, and melt away in the first beam of the sun, which lights grim care and stern reality on their daily pilgrimage through the world.","['life', 'wisdom ']"
"life,wisdom","Life is a journey, Frannie darling,""Feagan had once told me. ""Choose well those with whom you travel.""As always, I've followed Feagan's counsel.","['life', 'love', 'soulmates', 'wisdom ']"
wisdom,"I call that man awake who, with conscious knowledge and understanding, can perceive the deep unreasoning powers in his soul, his whole innermost strength, desire and weakness, and knows how to reckon with himself.","['self-knowledge', 'wisdom ']"
"wisdom,inspiration","Veganism is not a ""sacrifice.""It is a joy.","['abolition', 'abolitionist', 'ahimsa', 'animals', 'francione', 'inspirational-quotes', 'joy', 'justice', 'life-lessons', 'nonviolence', 'nonviolence-jainism', 'peace-making', 'peace-movement', 'peace-on-earth', 'rights', 'veganism', 'vulnerable', 'wisdom ']"
wisdom,Never say anything about yourself you don't want to come true,"['motivational', 'wisdom ']"
wisdom,Where are you? HereWhat time is it? NowWhat are you? This moment.,"['self-help', 'wisdom ']"
wisdom,The revolution is not an apple that falls when ripe. You have to make it fall.,['wisdom ']
wisdom,و ميز كلامك قبل الكلام… فإن لكل كلام جوابفرب كلام يمص الحشى … و فيه من المزح ما يستطاب,"['wisdom', 'حكمه ']"
"happiness,wisdom,truth",They'll say you are bador perhaps you are mador at least you should stay undercover.Your mind must be bareif you would dareto think you can love more than one lover.,"['agape', 'believe', 'betrayal', 'break-up', 'broken', 'cheat', 'cheater', 'cheating', 'closet', 'commitment', 'communication', 'consent', 'control', 'cry', 'depressed', 'desire', 'dirty', 'divorce', 'divorced', 'dream', 'empowering', 'end', 'ended', 'eros', 'family', 'fear', 'feelings', 'feminism', 'forever', 'freedom', 'friends', 'friendship', 'gone', 'happiness', 'heartbreak', 'heartbroken', 'hearts', 'honesty', 'horny', 'human', 'humanity', 'hurt', 'infidelity', 'jealousy', 'jerk', 'keep', 'keeper', 'keepers', 'live', 'lost', 'lovers', 'monogamy', 'nasty', 'need', 'nonmonogamy', 'pain', 'partners', 'peace', 'plural', 'polyamory', 'polyandry', 'polycule', 'polygamy', 'polygyny', 'possessive', 'quad', 'queer', 'real', 'relationship', 'respect', 'romantic', 'sad', 'share', 'sharing', 'slut', 'sluts', 'sorrow', 'spice', 'spouse', 'stay', 'suffering', 'sweet', 'sweethearts', 'swinging', 'team', 'threesome', 'time', 'triad', 'trouble', 'truth', 'undercover', 'unfaithful', 'unicorn', 'unity', 'valentine', 'valentines', 'value', 'wisdom', 'wishes', 'yolo ']"
wisdom,"Advice,""Doña Vorchenza chuckled. ""Advice. The years play a sort of alchemical trick, transmuting one's mutterings to a state of respectability. Give advice at forty and you're a nag. Give it at seventy and you're a sage.","['life-experience', 'wisdom ']"
wisdom,It is a very sad thing that nowadays there is so little useless information.,"['information', 'literature', 'little', 'sad', 'wisdom ']"
"wisdom,religion,science",Jasnah had once defined a fool as a person who ignored information because it disagreed with desired results.,"['bias', 'bickering', 'disagreement', 'falacy', 'fool', 'information', 'intelligence', 'politics', 'religion', 'science', 'stupidity', 'wisdom ']"
"wisdom,knowledge","I don't fancy colors of the face, I'm always attracted to colors of the brain.","['africa', 'africans', 'amorous', 'apartheid', 'attraction', 'black-people', 'color', 'common-sense', 'face', 'falling-in-love', 'fancy', 'human-beings', 'intelligence', 'knowledge', 'liking', 'love', 'memories', 'memory', 'michael-bassey-johnson', 'nigerians', 'race', 'wisdom', 'wise', 'wise-men', 'wise-people ']"
wisdom,"My dad always says, some people will treat you badly and you can't help that. But how you handle it and how it makes you feel, that's up to you.","['inspirational', 'prejudice', 'wisdom ']"
wisdom,"Ask not of things to shed their veils. Unveil yourselves, and things will be unveiled.","['self-knowledge', 'wisdom ']"
wisdom,"The more you know, the less you need.","['less-is-more', 'wisdom', 'zen ']"
wisdom,"There are two kinds of fools. One says, ""This is old, and therefore good.""And one says, ""This is new, and therefore better.","['fool', 'foolish', 'wisdom ']"
wisdom,"And, as always happens, and happens far too soon, the strange and wonderful becomes a memory and a memory becomes a dream. Tomorrow it's gone.","['loss', 'memory', 'wisdom', 'wonder ']"
wisdom,"Earthlings went on being friendly, when they should have been thinking instead.","['friendlessness', 'humans', 'thinking', 'wisdom ']"
"wisdom,success",The most important thing is this: to sacrifice what you are now for what you can become tomorrow.,"['achievements', 'achievments', 'beginnings', 'empowerment', 'endings', 'future', 'goals', 'god-s-plan', 'graduation-speech', 'success', 'wisdom ']"
"wisdom,god",The beauty of collaboration between older and younger generations is that we combine strength with wisdom—a surefire way to accomplish more for the glory of God.,"['beauty', 'collaboration', 'generations', 'god', 'strength', 'wisdom', 'youth ']"
