0,1,2
"success,happiness",Happiness lies in the joy of achievement and the thrill of creative effort.,['happiness ']
"happiness,success",Stop trying to 'fix' yourself; you're NOT broken! You are perfectly imperfect and powerful beyond measure.,"['broken', 'fix', 'happiness', 'imperfect', 'life', 'perfect', 'powerful', 'self-esteem', 'success ']"
happiness,Happiness and the absurd are two sons of the same earth. They are inseparable.,"['absurdity', 'happiness ']"
happiness,You can't buy happiness,"['apothegm', 'happiness', 'kurt-cobian', 'misattributed ']"
happiness,"If you've got nothing to dance about, find a reason to sing.","['dance', 'freedom', 'happiness', 'happy', 'liberation', 'motivational', 'motivational-quotes', 'sing', 'smile ']"
happiness,"Really high-minded people are indifferent to happiness, especially other people's.",['happiness ']
happiness,"The secret of happiness is to face the fact that the world is horrible, horrible, horrible.","['happiness', 'realism', 'reality ']"
happiness,Some day you will find out that there is far more happiness in another's happiness than in your own.,"['happiness', 'self-sacrifice ']"
happiness,A woman laughing is a woman conquered.,"['happiness', 'life', 'relationship-advice ']"
"happiness,relationship","Laughter is more than just a pleasurable activity...When people laugh together, they tend to talk and touch more and to make eye contact more frequently.","['affection', 'happiness', 'laughter', 'pleasure', 'relationships ']"
happiness,You have everything you need for complete peace and total happiness right now.,"['fulfillment', 'happiness', 'peace ']"
happiness,"...is ignorance bliss, I don't know, but it's so painful to think, and tell me, what did thinking ever do for me, to what great place did thinking ever bring me? I think and think and think, I've thought myself out of happiness one million times, but never once into it.",['happiness ']
"happiness,relationship",The true measure of a man is how he treats you when others are not looking.,"['happiness', 'love', 'marriage', 'relationships', 'relationships-love', 'respecting-others', 'respecting-yourself ']"
"life,truth,happiness","I think, that if the world were a bit more like ComicCon, it would be a better place.","['comiccon', 'doctor-who', 'geeks', 'happiness', 'life', 'nerds', 'truth', 'words-of-wisdom ']"
happiness,Human happiness and moral duty are inseparably connected.,"['duty', 'happiness', 'honor ']"
happiness,"Most people would rather be certain they're miserable, than risk being happy.",['happiness ']
"inspiration,happiness",Leave behind the passive dreaming of a rose-tinted future. The energy of happiness exists in living today with roots sunk firmly in reality's soil.,"['buddhism', 'destiny', 'happiness', 'humanism', 'inspirational', 'karma', 'peace', 'self-reformation ']"
happiness,"Of all the means to insure happiness throughout the whole life, by far the most important is the acquisition of friends.","['friendship', 'happiness ']"
"happiness,relationship,success","The greatest love stories are not those in which love is only spoken, but those in which it is acted upon.","['action', 'happiness', 'inspirational', 'life', 'love', 'motivational', 'relationships', 'soulmates', 'success', 'true-love ']"
"wisdom,happiness","Happiness is not in the mere possession of money; it lies in the joy of achievement, in the thrill of creative effort.","['achievement', 'happiness', 'wealth', 'wisdom ']"
happiness,"She had been proud of his decision to serve his country, her heart bursting with love and admiration the first time she saw him outfitted in his dress blues.","['happiness', 'love', 'military ']"
happiness,"When she absently worried her bottom lip with one of her adorable little fangs, he sighed.The Enemy of Old fucking sighed.Dear gods, it’d finally happened to him.Happiness.Then his own fangs sharpened.I will kill anyone who tries to take this feeling away from me.","['elizabeth', 'funny', 'happiness', 'immortals-after-dark', 'kresley-cole', 'lothaire ']"
happiness,Happiness is a myth. It was invented to make us buy new things.,['happiness ']
"happiness,books","With my eyes closed, I would touch a familiar book and draw its fragrance deep inside me. This was enough to make me happy.","['books', 'happiness', 'reading ']"
happiness,"I don't know what your destiny will be, but one thing I know: the only ones among you who will be really happy are those who have sought and found how to serve.","['destiny', 'happiness', 'service ']"
"happiness,hope","It was their secret, a secret meant for just the two of them, and she'd never been able to imagine how it would sound coming from someone else. But, somehow, Logan made it sound just right.","['happiness', 'hope', 'love ']"
happiness,"It is almost as if happiness is an acquired taste, like coconut cordial or ceviche, to which you can eventually become accustomed, but despair is something surprising each time you encounter it.","['despair', 'happiness ']"
"happiness,success",Our way of thinking creates good or bad outcomes.,"['abundance-creation', 'author-stephen-richards', 'cosmic-ordering', 'focus', 'goal-setting', 'happiness', 'law-of-attraction', 'life-changing', 'manifestation', 'manifesting', 'millionaire-mindset', 'mind-body-spirit', 'mind-power', 'new-age', 'new-thought', 'opportunity', 'positive-thoughts', 'positivity', 'self-belief', 'self-growth', 'self-help', 'self-motivation', 'self-realization', 'spirituality', 'success', 'synchronicity', 'visualization', 'wealth-creation ']"
happiness,I needed to stop being what everyone thought I was.,"['freedom', 'happiness ']"
happiness,We have to go. I'm almost happy here.,"['ender', 'happiness ']"
happiness,"There are a few moments in your life when you are truly and completely happy, and you remember to give thanks. Even as it happens you are nostalgic for the moment, you are tucking it away in your scrapbook.","['happiness', 'nostalgia ']"
"happiness,soul",Beauty is the purest feeling of the soul. Beauty arises when soul is satisfied.,"['beautiful', 'beauty', 'beauty-in-nature', 'feeling', 'happiness', 'purity', 'purpose-of-life', 'satisfaction', 'soul', 'soul-mate', 'soulmates ']"
happiness,"Happiness is not a life without pain, but rather a life in which the pain is traded for a worthy price.",['happiness ']
happiness,Happiness is a state of activity.,"['activity', 'happiness ']"
happiness,The secret of happiness is not doing what we like but in liking what we do.,['happiness ']
happiness,"To serve is beautiful, but only if it is done with joy and a whole heart and a free mind.","['happiness', 'joy', 'purpose-of-life', 'social-justice ']"
happiness,That's the secret to life... replace one worry with another....,"['happiness', 'puppy ']"
"happiness,success","If you fuel your journey on the opinions of others, you are going to run out of gas.","['fuel', 'gas', 'happiness', 'inspirational', 'journey', 'life', 'motivational', 'opinion', 'success ']"
happiness,"Got no checkbooks, got no banks. Still I'd like to express my thanks - I've got the sun in the mornin' and the moon at night.","['gratitude', 'happiness', 'money', 'thanks ']"
"happiness,poetry",Ink runs from the corners of my mouth.There is no happiness like mine.I have been eating poetry.,"['happiness', 'poetry ']"
"life,happiness,success",Love yourself. Forgive yourself. Be true to yourself. How you treat yourself sets the standard for how others will treat you.,"['be-true', 'forgive', 'happiness', 'life', 'love-yourself', 'success ']"
"life,happiness","Hurt is a part of life. To be honest, I think hurt is a part of happiness, that our definition of happiness has gotten very narrow lately, very nervous, a little afraid of this brawling, fabulous, unpredictable world.","['happiness', 'hurt', 'life ']"
happiness,I'll never wake up in a good mood again.I'm tired of these stinky boots,"['fashion', 'happiness', 'hopelessness', 'sadness', 'sleep ']"
happiness,Anne was always glad in the happiness of her friends; but it is sometimes a little lonely to be surrounded everywhere by happiness that is not your own.,"['happiness', 'sadness ']"
"happiness,poetry",Recipe For Happiness Khaborovsk Or Anyplace'One grand boulevard with treeswith one grand cafe in sunwith strong black coffee in very small cups.One not necessarily very beautifulman or woman who loves you.One fine day.,"['happiness', 'poetry ']"
"wisdom,happiness",I don’t think man was meant to attain happiness so easily. Happiness is like those palaces in fairy tales whose gates are guarded by dragons: we must fight in order to conquer it.,"['happiness', 'wisdom ']"
"happiness,positive","The lesson will always repeat itself, unless you see yourself as the problem--not others.","['acting-differently', 'advice', 'applying', 'applying-what-you-know', 'change', 'choices', 'chosen', 'consequences', 'crossroads', 'different-path', 'dignity', 'fixing-ourself', 'full-circle', 'happiness', 'helpful', 'helping', 'helping-others', 'imperfections', 'integrity', 'joy', 'just-a-moment-in-time', 'learning', 'lessons', 'letting-go', 'life-coach', 'life-s-little-university', 'lifting-others', 'living', 'living-in-the-present', 'moving-forward', 'one-path', 'our-fault', 'positive-choices', 'positive-thinking', 'proactive-vs-reactive', 'problem-solving', 'reaching-out', 'reactions', 'relationships-101', 'repeat-mistakes', 'repeated-patterns', 'repeating-the-past', 'seeing-people', 'self-caused', 'self-help', 'self-love', 'self-work', 'spiritual-growth', 'standing-up-for-right', 'staying-positive', 'stayingpositiveu-com', 'therapy', 'trusting', 'we-control-our-reactions', 'well-intended', 'wide-awake ']"
happiness,My only regrets are the moments when i doubted myself and took the safe route. Life is too short to waste time being unhappy.,"['dan-howell', 'danisnotonfire', 'happiness', 'inspirational', 'life', 'youtube ']"
happiness,"Be happy in the moment, that's enough. Each moment is all we need, not more.","['happiness', 'mindfulness', 'moment ']"
happiness,"If everything really does get better, the way everyone claims, then happiness should be graphable. But that's crap, because better isn't quantifiable.",['happiness ']
"happiness,success",Do not sabotage your new relationship with your last relationship’s poison.,"['happiness', 'inspirational', 'motivational', 'poison', 'relationship', 'sabotage', 'success ']"
"inspiration,happiness,success","You have a unique gift to offer this world. Be true to yourself, be kind to yourself, read and learn about everything that interests you and keep away from people who bring you down. When you treat yourself kindly and respect the uniqueness of those around you, you will be giving this world an amazing gift... YOU!","['be-you', 'be-yourself', 'happiness', 'inspirational', 'kindness', 'motivational', 'respect', 'self-esteem', 'success ']"
"happiness,poetry","Laugh, and the world laughs with you;Weep, and you weep alone;For the sad old earth must borrow its mirth,But has trouble enough of its own.","['happiness', 'poetry', 'sadness ']"
"life,philosophy,happiness",Freedom is the only worthy goal in life. It is won by disregarding things that lie beyond our control.,"['control', 'freedom', 'goal', 'happiness', 'life', 'philosophy ']"
happiness,The discovery of a new dish does more for the happiness of the human race than the discovery of a star.,"['astronomy', 'astronomy-vs-gastronomy', 'food', 'happiness ']"
"life,happiness,relationship",Love doesn't make the world go 'round; love is what makes the ride worthwhile.,"['boyfriend', 'courtship', 'dating', 'family', 'friendship', 'girlfriend', 'happiness', 'joy', 'life', 'love', 'relationships', 'ride', 'soul-mates ']"
"life,happiness",Come clean with a child heartLaugh as peaches in the summer windLet rain on a house roof be a songLet the writing on your facebe a smell of apple orchards on late June.,"['happiness', 'life ']"
happiness,"Your success and happiness are forgiven you only if you generously consent to share them. But to be happy it is essential not to be too concerned with others. Consequently, there is no escape. Happy and judged, or absolved and wretched.","['happiness', 'judgement ']"
"happiness,relationship,inspiration","The single greatest lesson the garden teaches is that our relationship to the planet need not be zero-sum, and that as long as the sun still shines and people still can plan and plant, think and do, we can, if we bother to try, find ways to provide for ourselves without diminishing the world.","['community', 'eating', 'food', 'gardening', 'happiness', 'inspiration', 'motivation', 'planet', 'relationships', 'sharing ']"
"happiness,inspiration","Yesterday I was sad, today I am happy! Yesterday I had a problem, today I still have the same problem! But today I changed the way I look at it!","['a-different-perspective', 'happiness', 'inspirational-life', 'inspirational-living', 'inspirational-quotes', 'life-and-living', 'perspective ']"
happiness,"Remember, happiness doesn't depend upon who you are or what you have, it depends solely upon what you think.",['happiness ']
"happiness,success","When your back is to the wall and you are facing fear head on, the only way is forward and through it.","['abundance-creation', 'author-stephen-richards', 'cosmic-ordering', 'focus', 'goal-setting', 'happiness', 'law-of-attraction', 'life-changing', 'manifestation', 'manifesting', 'millionaire-mindset', 'mind-body-spirit', 'mind-power', 'new-age', 'new-thought', 'opportunity', 'positive-thoughts', 'positivity', 'self-belief', 'self-growth', 'self-help', 'self-motivation', 'self-realization', 'spirituality', 'success', 'synchronicity', 'visualization', 'wealth-creation ']"
"life,inspiration,happiness","Life is at its best when everything has fallen out of place, and you decide that you're going to fight to get them right, not when everything is going your way and everyone is praising you.","['adversity', 'happiness', 'hard-times', 'inspirational', 'life ']"
"life,inspiration,happiness",A lot of the conflict you have in your life exists simply because you're not living in alignment; you're not be being true to yourself.,"['authenticity', 'happiness', 'inspirational', 'life', 'self-knowledge', 'true-to-yourself ']"
"truth,wisdom,happiness",If I had a shiny gun I could have a world of fun Speeding bullets through the brains Of the folks that cause me pains :),"['happiness', 'truth', 'wisdom ']"
happiness,[I]t is well to have as many holds upon happiness as possible.,"['happiness', 'jane-austen-literature-humor ']"
"happiness,success",Judgment is a negative frequency.,"['abundance-creation', 'author-stephen-richards', 'cosmic-ordering', 'focus', 'goal-setting', 'happiness', 'law-of-attraction', 'life-changing', 'manifestation', 'manifesting', 'millionaire-mindset', 'mind-body-spirit', 'mind-power', 'new-age', 'new-thought', 'opportunity', 'positive-thoughts', 'positivity', 'self-belief', 'self-growth', 'self-help', 'self-motivation', 'self-realization', 'spirituality', 'success', 'synchronicity', 'visualization', 'wealth-creation ']"
happiness,Happiness is good health and a bad memory.,['happiness ']
"inspiration,happiness","Live life as though nobody is watching, and express yourself as though everyone is listening.","['confidence', 'happiness', 'inspirational', 'motivational ']"
"inspiration,happiness,success","The victim mindset dilutes the human potential. By not accepting personal responsibility for our circumstances, we greatly reduce our power to change them.","['change', 'happiness', 'inspirational', 'personal-responsibility', 'potential', 'power', 'responsibility', 'success', 'victim ']"
happiness,"Nothing is miserable unless you think it so; and on the other hand, nothing brings happiness unless you are content with it.","['happiness', 'misery ']"
"life,humor,happiness","The trick. . .is to find the balance between the bright colors of humor and the serious issues of identity, self-loathing, and the possibility for intimacy and love when it seems no longer possible or, sadder yet, no longer necessary.","['balance', 'happiness', 'humor', 'identity', 'intimacy', 'life', 'love', 'sadness', 'self-loathing ']"
happiness,"Why should we build our happiness on the opinons of others, when we can find it in our own hearts?",['happiness ']
happiness,"If happy I can be I will, if suffer I must I can.","['determination', 'happiness', 'optimism', 'suffering ']"
"life,happiness",الفرح الوحشي والمرح العنيف والضحك المجلجل حالات لا تدل على السعادة ، إنها تشنجات البؤساء الذين يريدون أن يأكدوا لأنفسهم وللناس أنهم يفرحون، يفرحون بشدة.,"['happiness', 'hysteria', 'life ']"
"wisdom,happiness",Do not look for happiness outside yourself. The awakened seek happiness inside.,"['awakened', 'enlightenment', 'happiness', 'inner-peace', 'self-fulfillment', 'wisdom ']"
"happiness,success",Success will be within your reach only when you start reaching out for it.,"['abundance-creation', 'author-stephen-richards', 'cosmic-ordering', 'focus', 'goal-setting', 'happiness', 'law-of-attraction', 'life-changing', 'manifestation', 'manifesting', 'millionaire-mindset', 'mind-body-spirit', 'mind-power', 'new-age', 'new-thought', 'opportunity', 'positive-thoughts', 'positivity', 'self-belief', 'self-growth', 'self-help', 'self-motivation', 'self-realization', 'spirituality', 'success', 'synchronicity', 'visualization', 'wealth-creation ']"
happiness,I'm living a dream I never want to wake up from.,"['dreams', 'happiness', 'life', 'perfection ']"
happiness,Sometimes I wish life was written pencil so we could erase it and write it all over again.,"['happiness', 'inspirational', 'life-lessons', 'regret', 'sadness ']"
happiness,"Happiness, like unhappiness, is a proactive choice.","['choice', 'happiness ']"
happiness,Happiness can only be achieved by looking inward & learning to enjoy whatever life has and this requires transforming greed into gratitude.,"['contentment', 'happiness', 'inner-peace ']"
"happiness,funny","I'm a happy person. If you want to be around me, you can either choose to be happy too, or follow the signs to the nearest exit!","['exit-ghost', 'funny', 'happiness', 'happy', 'humor ']"
"life,happiness,poetry",Her happiness floated like waves of ocean along the coast of her life. She found lyrics of her life in his arms but she never sung her song.,"['happiness', 'life', 'ocean', 'poetry', 'song', 'waves ']"
happiness,"Create all the happiness you are able to create; remove all the misery you are able to remove. Every day will allow you, --will invite you to add something to the pleasure of others, --or to diminish something of their pains.","['ethics', 'happiness', 'misery', 'morality', 'pain', 'secular-morality ']"
"inspiration,happiness,success",Are you going to allow the world around you to change while you remain stagnant? Make this the time you throw away old habits that have hindered your happiness and success and finally allow your greatest self to flourish.,"['change', 'happiness', 'inspirational', 'letting-go', 'motivational', 'self-empowerment', 'success ']"
happiness,"That is happiness; to be dissolved into something complete and great. When it comes to one, it comes as naturally as sleep.",['happiness ']
happiness,"The supreme happiness of life is the conviction that we are loved; loved for ourselves—say rather, loved in spite of ourselves.","['being-loved', 'happiness', 'happiness-life', 'love ']"
happiness,No one asked you to be happy. Get to work.,"['advice', 'happiness ']"
happiness,"Can you be happy with the movies, and the ads, and the clothes in the stores, and the doctors, and the eyes as you walk down the street all telling you there is something wrong with you? No. You cannot be happy. Because, you poor darling baby, you believe them.","['advertisements', 'eyes', 'happiness', 'judgement', 'movies', 'society ']"
happiness,People who can change and change again are so much more reliable and happier than those who can’t,"['change', 'happiness', 'humour ']"
"life,happiness","Any intelligent person knows that life is a beautiful thing and that the purpose of life is to be happy,""said my father as he watched the three beauties. ""But it seems only idiots are ever happy. How can we explain this?","['beauty', 'happiness', 'idiots', 'intelligence', 'life ']"
"inspiration,happiness","[Fireheart]mewed,""It's not my place to judge you.""Greystripe looked up as Fireheart went on.""Greystripe, whatever you decide to do, I will always be your friend.","['erin', 'fireheart', 'firepaw', 'firestar', 'friend', 'friendship', 'greystripe', 'happiness', 'hunter', 'inspirational', 'warriors ']"
happiness,"Insecurities have the ability to shape and mold our minds to live with everything that’s bad; like crying on the inside, while smiling on the outside…thus creating pain…but, alas, I have the answer; forget about what you thought and enjoy (embrace) what you feel","['awareness', 'emotion', 'feeling', 'happiness', 'insecurity', 'pain', 'sadness', 'smiling', 'tears', 'thought ']"
happiness,"The more I understand the mind and the human experience, the more I begin to suspect there is no such thing as unhappiness; there is only ungratefulness.","['experience', 'gratitude', 'happiness', 'human', 'inspirational', 'understand', 'ungratefulness', 'unhappiness ']"
happiness,"Do the best you can, and don't take life too serious.","['happiness', 'life-management ']"
happiness,"They say all marriages are made in heaven, but so are thunder and lightning.","['happiness', 'heaven-made', 'lightning', 'marriage', 'married-life', 'matrimony', 'quarrel', 'thunder ']"
happiness,"Learn to love someone when they least deserve it, because that is when they need your love most.","['acceptance', 'forgiveness', 'happiness', 'love', 'understanding ']"
happiness,"The big reason why folks leave a small town,' Rant used to say, 'is so they can moon over the idea of going back. And the reason they stay put is so they can moon about getting out.'Rant meant that no one is happy, anywhere.",['happiness ']
happiness,"We'd just shared the last beer and slung the empty can out the window at a stop sign and were just waiting back to get the feel of the day, swimming in that kind of tasty drowsiness that comes over you after a day of going hard at something you enjoy doing -- half sunburned and half drunk and keeping awake only because you wanted to savor the taste as long as you could.",['happiness ']
happiness,Love is the energy of life.,"['happiness', 'life', 'love ']"
"life,inspiration,happiness,success","When you are living the best version of yourself, you inspire others to live the best versions of themselves.","['being-yourself', 'best-version', 'happiness', 'inspirational', 'inspire', 'life', 'motivational', 'success', 'version ']"
happiness,No one can grant you happiness. Happiness is a choice we all have the power to make.,['happiness ']
happiness,I still believe that peace and plenty and happiness can be worked out some way. I am a fool.,"['fool', 'happiness', 'jailbird', 'peace ']"
happiness,"We've got everything we need right here, and everything we need is enough.","['happiness', 'jack-johnson', 'life-lessons ']"
happiness,"Point me out the happy man and I will point you out either extreme egotism, selfishness, evil -- or else an absolute ignorance.","['egotism', 'evil', 'happiness', 'ignorance ']"
happiness,Compassion is the signature of Higher Consciousness. Non-violence is the tool to evolve into the Higher Consciousness.,"['compassion', 'happiness', 'higher-consciousness', 'kindness', 'love', 'non-violence', 'nonviolence', 'peace', 'world-peace ']"
"happiness,success","Before you can successfully make friends with others, first you have to become your own friend.","['abundance-creation', 'author-stephen-richards', 'cosmic-ordering', 'focus', 'goal-setting', 'happiness', 'law-of-attraction', 'life-changing', 'manifestation', 'manifesting', 'millionaire-mindset', 'mind-body-spirit', 'mind-power', 'new-age', 'new-thought', 'opportunity', 'positive-thoughts', 'positivity', 'self-belief', 'self-growth', 'self-help', 'self-motivation', 'self-realization', 'spirituality', 'success', 'synchronicity', 'visualization', 'wealth-creation ']"
happiness,Even in Siberia there is happiness.,"['chekhov', 'happiness', 'siberia ']"
"happiness,relationship","We are one of those couples i used to watch, thinking to myself that I'd never be on the inside of something so special. I remember reassuring myself that it probably looked nicer than it actually was, I am happy to be wrong about that.","['happiness', 'relationships ']"
happiness,Talking about someone who makes you happy actually makes you happy.,"['happiness', 'happy', 'love ']"
happiness,The hardest thing about depression is that it is addictive. It begins to feel uncomfortable not to be depressed. You feel guilty for feeling happy.,"['depression', 'guilt', 'happiness ']"
happiness,"You see, there are some people that one loves, and others that perhaps one would rather be with.","['happiness', 'love ']"
happiness,"Why not seize the pleasure at once? -- How often is happiness destroyed by preparation, foolish preparation!","['happiness', 'pleasures', 'preparation', 'spontaneity ']"
"happiness,death,poetry","When I die, don't come, I wouldn't want a leafto turn away from the sun -- it loves it there.There's nothing so spiritual about being happybut you can't miss a day of it, because it doesn't last.","['death', 'happiness', 'poetry ']"
happiness,"Everybody has something, that one thing they must do to feel happy. I think this is yours, and I want you to be happy. You don’t have to do it, but it’s here if you choose to come back to it.","['fulfillment', 'happiness', 'happy', 'job', 'something', 'work ']"
happiness,لا أعرف أحداً بين الناس يستطيع أن يرسم لي خطة سعادتي كما أرسمها لنفسي,"['happiness', 'السعادة ']"
happiness,I’d rather be miserable loving you than happy with anyone else.,"['happiness', 'happy', 'love', 'miserable ']"
"life,inspiration,happiness","Happiness is a state of mind, a choice, a way of living; it is not something to be achieved, it is something to be experienced.","['choices', 'destination', 'happiness', 'inspirational', 'life', 'motivational ']"
happiness,"I think by the time you're grown you're as happy as you're goin to be. You'll have good times and bad times, but in the end you'll be about as happy as you was before. Or as unhappy. I've knowed people that just never did get the hang of it.","['happiness', 'unhappiness ']"
happiness,The intention that man should be happy is not in the plan of Creation.,"['creation', 'happiness ']"
"happiness,success",Happiness is something we reap from the seeds we sow. Plant misery seeds and that us what you reap.,"['abundance-creation', 'author-stephen-richards', 'cosmic-ordering', 'focus', 'goal-setting', 'happiness', 'law-of-attraction', 'life-changing', 'manifestation', 'manifesting', 'millionaire-mindset', 'mind-body-spirit', 'mind-power', 'new-age', 'new-thought', 'opportunity', 'positive-thoughts', 'positivity', 'self-belief', 'self-growth', 'self-help', 'self-motivation', 'self-realization', 'spirituality', 'success', 'synchronicity', 'visualization', 'wealth-creation ']"
happiness,...because if you can make yourself happy in the rain then you're doing pretty alright in life.,['happiness ']
happiness,"A man wants to earn money in order to be happy, and his whole effort and the best of a life are devoted to the earning of that money. Happiness is forgotten; the means are taken for the end.","['happiness', 'money', 'pursuit-of-happiness ']"
happiness,The thing everyone should realize is that the key to happiness is being happy for yourself and yourself.,"['happiness', 'realize ']"
happiness,"Mara, that's the life I want to give you. That's what I'm offering you. I want to fill you life with color and warmth. I want to fill it with light. Give me a chance","['expectation', 'happiness', 'love', 'marriage ']"
happiness,"Happiness wasn't a mystical place to be reached or won--some bright terrain beyond the boundary of misery, a paradise waiting for them to find it--but something to carry doggedly with you through everything, as humble and ordinary as your gear and supplies.",['happiness ']
happiness,It is a kind of spiritual snobbery that makes people think they can be happy without money.,"['happiness', 'infp', 'money', 'spirit ']"
happiness,Friendship is thinking of the other person first.,"['friendship', 'happiness', 'inspirational', 'integrity', 'joy', 'love', 'respect ']"
"happiness,quotes,purpose",The purpose of life is the expansion of happiness.,"['deepak-chopra', 'happiness', 'life', 'purpose', 'quote', 'quotes ']"
happiness,I NEVER UNDERSTOOD THE POINT OF BEING SADWHEN I COULD CHOOSE TO BE HAPPY,['happiness ']
happiness,Happiness is your nature. It is not wrong to desire it. What is wrong is seeking it outside when it is inside.,['happiness ']
happiness,Joy came always after pain.,"['happiness', 'joy', 'pain', 'sadness ']"
happiness,You and your purpose in life are the same thing. Your purpose is to be you.,"['happiness', 'inspirational', 'love', 'self-help', 'spirituality', 'the-purpose-of-life ']"
happiness,Are you happy?,['happiness ']
"happiness,inspiration,success",Your success and happiness lie in you.,"['happiness', 'inspirational-quotes', 'success ']"
happiness,"He is richest who is content with the least, for content is the wealth of nature.","['contentment', 'happiness ']"
happiness,Happiness and confidence are the prettiest things you can wear,"['confidence', 'happiness', 'inner-beauty', 'inspiring ']"
happiness,"Whether our action is wholesome or unwholesome depends on whether that action or deed arises from a disciplined or undisciplined state of mind. It is felt that a disciplined mind leads to happiness and an undisciplined mind leads to suffering, and in fact it is said that bringing about discipline within one's mind is the essence of the Buddha's teaching.","['buddha', 'buddhism', 'discipline', 'happiness ']"
"inspiration,happiness","Every time I thought I was being rejected from something good, I was actually being re-directed to something better.","['happiness', 'inspirational', 'life', 'rejection ']"
happiness,"Many people are like garbage trucks. They run around full of garbage, full of frustration, full of anger, and full of disappointment. As their garbage piles up, they look for a place to dump it. And if you let them, they’ll dump it on you. So when someone wants to dump on you, don’t take it personally. Just smile, wave, wish them well, and move on. Believe me. You’ll be happier.","['compassion', 'happiness', 'self-help ']"
"happiness,soul",Laughter is a sunbeam of the soul.,"['happiness', 'joy', 'laughter', 'soul', 'sun', 'sunshine ']"
"inspiration,happiness,relationship",The strength of a man isn't seen in the power of his arms. It's seen in the love with which he EMBRACES you.,"['embrace', 'happiness', 'inspirational', 'love', 'men', 'relationships', 'strength', 'true-love ']"
"inspiration,happiness","The greatest thing about dreams is they don’t expire. They can lay dormant for years and when you pull them out and dust them off, they shine like new.","['dream-quotes', 'dreams', 'happiness', 'inspiration', 'inspirational', 'inspirational-quotes ']"
happiness,For who would dare to assert that eternal happiness can compensate for a single moment's human suffering,"['happiness', 'suffering ']"
"inspiration,happiness","When you find yourself in need of spiritual nourishment, it is in the opportunities to serve others that you will find the abundance you seek.","['compassion', 'happiness', 'inspirational', 'kindness', 'life', 'motivational', 'service', 'spiritual-growth ']"
"inspiration,happiness",The summit of happiness is reached when a person is ready to be what he is.,"['happiness', 'inspirational ']"
happiness,"Paradise was always over there, a day’s sail away. But it’s a funny thing, escapism. You can go far and wide and you can keep moving on and on through places and years, but you never escape your own life. I, finally, knew where my life belonged. Home.","['contentment', 'escapism', 'happiness', 'paradise', 'travel', 'wanderlust ']"
"happiness,faith","Take all that you can of this book upon reason, and the balance on faith, and you will live and die a happier man. (When a skeptic expressed surprise to see him reading a Bible)","['bible', 'faith', 'happiness ']"
happiness,"The tragedy of this world is that no one is happy, whether stuck in a time of pain or joy.","['happiness', 'human-nature', 'tragedy ']"
"happiness,inspiration","I've pursued dreams and achieved them, but I don't think anybody should think their life is incomplete if they don't follow some dream. Happiness doesn't come from achievements, or money, or any sort of treasure. Happiness is a frame of mind, not a destination. It's appreciating what you've got and building relationships with those around you.","['dreams', 'happiness', 'inspiration ']"
happiness,"Happiness is found in doing, not merely possessing.",['happiness ']
"happiness,inspiration","The point of simple living, for me has got to be:A soft place to landA wide margin of errorRoom to breatheLots of places to find baseline happiness in each and every day","['happiness', 'inspiration', 'life', 'organization', 'simplicity ']"
happiness,"Frugality is one of the most beautiful and joyful words in the English language, and yet one that we are culturally cut off from understanding and enjoying. The consumption society has made us feel that happiness lies in having things, and has failed to teach us the happiness of not having things.","['consumption', 'frugality', 'happiness ']"
happiness,"I would cling to unhappiness because it was a known, familiar state. When I was happier, it was because I knew I was on my way back to misery. I've never been convinced that happiness is the object of the game. I'm wary of happiness.","['happiness', 'misery ']"
happiness,I've learned from experience that the greater part of our happiness or misery depends on our disposition and not on our circumstances.,"['circumstances', 'disposition', 'experience', 'happiness', 'misery ']"
happiness,A flower blossoms for its own joy.,"['beauty', 'flowers', 'happiness', 'joy ']"
"happiness,success",It sometimes takes a state of solitude to bring to mind the real power of companionship.,"['abundance-creation', 'author-stephen-richards', 'cosmic-ordering', 'focus', 'goal-setting', 'happiness', 'law-of-attraction', 'life-changing', 'manifestation', 'manifesting', 'millionaire-mindset', 'mind-body-spirit', 'mind-power', 'new-age', 'new-thought', 'opportunity', 'positive-thoughts', 'positivity', 'self-belief', 'self-growth', 'self-help', 'self-motivation', 'self-realization', 'spirituality', 'success', 'synchronicity', 'visualization', 'wealth-creation ']"
"life,happiness","In a person's lifetime there may be not more than half a dozen occasions that he can look back to in the certain knowledge that right then, at that moment, there was room for nothing but happiness in his heart.","['contentment', 'happiness', 'life', 'memories', 'moments', 'satisfaction ']"
"inspiration,happiness,success",Life itself is simple...it's just not easy.,"['easy', 'happiness', 'inspirational', 'life', 'motivational', 'simple', 'steve-maraboli', 'success', 'trials ']"
happiness,"Surely every one realizes, at some point along the way, that he is capable of living a far better life than the one he has chosen.",['happiness ']
happiness,The greatest happiness you can have is knowing that you do not necessarily require happiness.,['happiness ']
happiness,"He was a wonderful man. And when a man is that special, you know it sooner than you think possible. You recognize it instinctively, and you're certain that no matter what happens, there will never be another one like him.","['happiness', 'love ']"
happiness,"The secret of happiness is to see all the marvels of the world, and never to forget the drops of oil on the spoon.","['enjoying', 'happiness', 'responsibility', 'world ']"
"inspiration,happiness",Always be like a water. Float in the times of pain or dance like waves along the wind which touches its surface.,"['happiness', 'inspirational', 'water ']"
