0,1,2
truth,"It has been said, 'the truth will make men free.' The truth alone has never made anyone free. It is only doubt which will bring mental emancipation.","['freedom', 'truth ']"
truth,"The truth is always an insult or a joke, lies are generally tastier. We love them. The nature of lies is to please. Truth has no concern for anyone's comfort","['lies', 'lying', 'truth ']"
"truth,poetry","To be great, be whole;Exclude nothing, exaggerate nothing that is not you.Be whole in everything. Put all you areInto the smallest thing you do.So, in each lake, the moon shines with splendorBecause it blooms up above.","['poetry', 'truth', 'wholeness ']"
truth,Better to get hurt by the truth than comforted with a lie.,"['honesty', 'lies', 'truth ']"
"life,truth",Life is infinitely stranger than anything which the mind of man could invent.,"['fiction', 'invention', 'life', 'reality', 'strangeness', 'truth ']"
"life,truth,wisdom,death",I think eulogies are wasted on the dead. It’s the living who need to hear kind words spoken about them.,"['alive', 'dead', 'death', 'die', 'encourage', 'encouragement', 'eulogy', 'funeral', 'kind-words', 'kindness', 'life', 'living', 'truth', 'waste', 'wisdom', 'wise', 'word-junkies ']"
"life,humor,truth,funny","It's a black and white issue: gray is grey, and there's no two ways about it.","['binary', 'black-and-white', 'funny', 'grey', 'humor', 'issue', 'life', 'random', 'truth', 'word-junkies ']"
"humor,truth","If I had no clothes it’d be winter. If I were naked, it’d be the truth and we could lie together.","['clothes', 'clothing', 'humor', 'lie', 'naked', 'naughty', 'nude', 'nudity', 'truth', 'winter', 'word-junkies ']"
"inspiration,truth","At first, they'll only dislike what you say, but the more correct you start sounding the more they'll dislike you.","['arguing', 'argumentation', 'avoidance', 'challenge', 'challenger', 'contempt', 'controversy', 'correct', 'debate', 'debating', 'denial', 'despise', 'dislike', 'encouragement', 'ignorance', 'inspirational', 'like', 'logic', 'offensive', 'opinions', 'people', 'reason', 'truth', 'truth-telling ']"
truth,"In the calculus of feelings, you never really know how one person's absence will affect you more than another's.",['truth ']
"love,truth,relationship,romance","I have a tongue like a rose petal, and when I say I love you, it has the fragrance of truth. My words are my garden, and I’m planting our future.","['flower', 'fragrance', 'garden-future', 'grow', 'growing', 'growth', 'i-love-you', 'love', 'plant', 'planting', 'relationships', 'romance', 'romantic', 'rose', 'rose-petal', 'surreal', 'time', 'tongue', 'truth', 'word-junkies', 'words ']"
"truth,wisdom","An acquaintance merely enjoys your company, a fair-weather companion flatters when all is well, a true friend has your best interests at heart and the pluck to tell you what you need to hear.","['acquaintances', 'advice', 'caring', 'caring-for-others', 'catholic', 'catholic-author', 'christian', 'companion', 'constructive-criticism', 'criticism', 'flattery', 'friend', 'friends', 'friendship', 'gadfly', 'hard-truths', 'human-nature', 'people', 'tough-love', 'true-friends', 'true-love', 'truth', 'wisdom', 'wise-sayings ']"
"love,truth","I never lie,""I said offhand. ""At least not to those I don't love.","['compassion', 'deciet', 'hate', 'interview-with-the-vampire', 'lestat', 'lie', 'lies', 'love', 'lovers', 'lying', 'secret', 'secrets', 'truth', 'vampire', 'vampires ']"
"life,wisdom,truth,poetry,relationship,romance,mind","My heartbeat is a pulse, and it pumps out sonic vibrations that resonate with her mind as she lays her head on my chest. Listen silently and you can hear the frequency of love.","['chest', 'cuddle', 'cuddling', 'frequency', 'head', 'hear', 'heart', 'heart-beat', 'heartbeat', 'life', 'listen', 'mind', 'poetic', 'poetry', 'pulse', 'relationships', 'resonate', 'romance', 'romantic', 'silent', 'snuggle', 'snuggling', 'sonic', 'sonic-vibrations', 'truth', 'vibrate', 'vibrations', 'wisdom', 'word-junkies', 'xazaqazax ']"
"life,wisdom,truth","I count as blessings things I could have benefited from, even if I neglected to utilize them. A gift is still a gift, even if left wrapped and unopened.","['benefit', 'blessing', 'blessings', 'gift', 'gifts', 'life', 'neglect', 'present', 'presents', 'truth', 'wisdom', 'wise', 'word-junkies ']"
"love,life,wisdom,truth,death,relationship,romance,mind","I can’t use my intellect to figure out how to bypass my intellect. Love lies through the spirit, not the mind, and love never lies.","['brain', 'clever', 'death', 'eternal', 'genius', 'humanity', 'immortal', 'intellect', 'lie', 'lies', 'life', 'love', 'love-quote', 'love-quotes', 'man', 'mind', 'relationships', 'romance', 'romantic', 'spirit', 'spiritual', 'think', 'thinking', 'truth', 'wisdom', 'wise', 'word-junkies', 'xazaqazax ']"
"humor,truth,writing,funny","You gotta run more than your mouth to escape the treadmill of mediocrity. A true hustler jogs during the day, and sleepwalks at night.","['brand', 'branding', 'building', 'business', 'clever', 'conversation', 'converse', 'day', 'entrepreneur', 'entrepreneurship', 'escape', 'fame', 'famous', 'funning', 'funny', 'funny-quotes', 'genius', 'great', 'greatness', 'growth', 'humor', 'humor-quote', 'humor-quotes', 'humorous', 'humorous-quotes', 'hustle', 'hustler', 'hustling', 'jog', 'jogging', 'maxim', 'mediocre', 'mouth', 'name-brand', 'name-recognition', 'night', 'personal-brand', 'proof', 'run', 'self-growth', 'sleep', 'sleepwalking', 'smart', 'startup', 'startups', 'talk', 'talking', 'treadmill', 'true', 'truth', 'wealth', 'word-junkies', 'work', 'work-ethic', 'workaholic', 'write', 'writing ']"
"wisdom,truth",I will no longer mutilate and destroy myself in order to find a secret behind the ruins.,"['searching', 'self-destruction', 'self-mutilation', 'truth', 'wisdom ']"
"inspiration,truth","that as long as we are being remembered, we remain alive.","['inspirational', 'truth ']"
truth,You should not honor men more than truth.,"['honesty', 'honor', 'secrecy', 'truth ']"
"life,humor,truth",Telephone pole wires get in the way of great photos. Communication always gets in the way of communication.,"['communication', 'humor', 'life', 'photo', 'photographer', 'photography', 'photos', 'telephone-poles', 'truth', 'word-junkies', 'xazaqazax ']"
"inspiration,truth,purpose","The purpose of life is not to be happy—but to matter, to be productive, to be useful, to have it make some difference that you lived at all.","['inspirational', 'purpose', 'truth ']"
truth,One lie has the power to tarnish a thousand truths.,"['liars', 'lies', 'lying', 'power-of-words', 'truth ']"
truth,The truth will make you odd.,['truth ']
"love,truth","I told him I was going to betray you, and betray Lyra, and he believed me because I was corrupt and full of wickedness; he looked so deep I felt sure he'd see the truth. But I lied too well. I was lying with every nerve and fiber and everything I'd ever done...I wanted him to find no good in me, and he didn't. There is none.","['evil', 'good', 'lies', 'love', 'mrs-coulter', 'truth ']"
truth,The single best thing about coming out of the closet is that nobody can insult you by telling you what you've just told them.,"['coming-out-of-the-closet', 'commentary', 'gay', 'honesty', 'lesbian', 'lgbt', 'msnbc', 'political', 'politics', 'rachel-maddow', 'truth ']"
"humor,truth","The naked truth is anything but naked. But it will be soon enough, if I keep giving it alcohol.","['alcohol', 'drink', 'drinking', 'drunk', 'humor', 'naked', 'naughty', 'true', 'truth', 'word-junkies', 'xazaqazax ']"
truth,"That sometimes human beings have to just sit in one place and, like, hurt. That you will become way less concerned with what other people think of you when you realize how seldom they do. That there is such a thing as raw, unalloyed, agendaless kindness. That it is possible to fall asleep during an anxiety attack. That concentrating on anything is very hard work.",['truth ']
truth,"Under the guise of being nice guys, the central bankers have done to the people what no army in history has been evil enough to do.","['banking', 'banksters', 'central-bank', 'central-banks', 'evil-army', 'fiat-currency', 'history', 'money', 'oppression', 'poverty', 'truth', 'word-junkies ']"
truth,"Never do anything that you can't admit doing, because if you are that ashamed of whatever it is, it's probably wrong.","['confession', 'honesty', 'integrity', 'morality', 'truth ']"
"life,humor,wisdom,truth","My reality is it’s nighttime. The truth is I’m just blindfolded. How many people live like me, in self-deluded darkness?","['blindfold', 'darkness', 'deceit', 'delusion', 'delusional', 'humor', 'life', 'night', 'reality', 'society', 'truth', 'wisdom', 'word-junkies ']"
"truth,hope,relationship","You will never find the real truth among people that are insecure or have egos to protect. Truth over time becomes either guarded or twisted as their perspective changes; it changes with the seasons of their shame, love, hope or pride.","['adversity', 'betrayers', 'boyfriends', 'broken-relationships', 'brothers', 'cheaters', 'children', 'classes', 'defensive', 'delusion', 'denial', 'denies', 'empowerment-for-women', 'fake', 'false-memories', 'family', 'girlfriends', 'guarded', 'holding-back', 'hope', 'husband', 'hypocrites', 'insecurity', 'liars', 'life-coaching', 'mental-disorders', 'mental-illness', 'parents', 'pride', 'problems', 'protecting', 'protectiveness', 'relationships', 'relationships-101', 'seeking-truth', 'shame', 'siblings', 'sisters', 'spouse', 'stealers', 'teens', 'theif', 'truth', 'undiagnosed', 'walls', 'weakness', 'wife ']"
"truth,inspiration",The laughter of the world is merely loneliness pathetically trying to reassure itself.,"['inspiration', 'latter-day-saints', 'lds', 'maxwell', 'mormon', 'neal', 'righteousness', 'truth ']"
truth,It is not easy to keep silent when silence is a lie.,"['honesty', 'silence', 'truth ']"
"love,truth",The worst thing you can do if you miss or need someone is let them know it.,"['love', 'missing-someone', 'truth', 'worst-thing ']"
truth,"The truth may not set you free, but used carefully, it can confuse the hell out of your enemies.","['enemies', 'honesty', 'truth ']"
"truth,writing",What cannot be said above all must not be silenced but written.,"['censorship', 'language', 'speech', 'truth', 'writing ']"
truth,"Never apologize for showing your feelings. When you do, you are apologizing for the truth.","['apologies', 'apologize', 'apology', 'feelings', 'truth ']"
"life,inspiration,truth,happiness","Destiny is real. And she's not mild-mannered. She will come around and hit you in the face and knock you over and before you know what hit you, you're naked- stripped of everything you thought you knew and everything you thought you didn't know- and there you are! A bloody nose, bruises all over you, and naked. And it's the most beautiful thing.","['beautiful', 'beauty', 'belief', 'belief-quotes', 'destiny', 'happiness', 'inspirational', 'inspirational-life', 'inspirational-quotes', 'life', 'life-and-living', 'life-experience', 'living', 'spirit', 'truth ']"
truth,"[Horror fiction] shows us that the control we believe we have is purely illusory, and that every moment we teeter on chaos and oblivion.","['chaos', 'horror', 'illusion', 'oblivion', 'reality', 'truth ']"
"inspiration,truth,wisdom,knowledge","Conquer the angry one by not getting angry; conquer the wicked by goodness; conquer the stingy by generosity, and the liar by speaking the truth.[Verse 223]","['anger', 'generosity', 'goodness', 'inspirational', 'kindness', 'knowledge', 'love', 'truth', 'wisdom ']"
"humor,truth","When a thing is funny, search it carefully for a hidden truth.","['humor', 'truth ']"
"philosophy,truth",Enlightenment is man's release from his self-incurred tutelage. Tutelage is man's inability to make use of his understanding without direction from another. Self-incurred is this tutelage when its cause lies not in lack of reason but in lack of resolution and courage to use it without direction from another. Sapere aude! 'Have courage to use your own reason!'- that is the motto of enlightenment.,"['courage', 'direction', 'enlightenment', 'philosophy', 'reason', 'slave', 'truth', 'tutelage', 'understanding ']"
truth,What an odd thing a diary is: the things you omit are more important than those you put in.,"['diaries', 'importance', 'omissions', 'truth ']"
"love,life,humor,wisdom,truth,relationship,romance,funny,books","I suppose it’s not a social norm, and not a manly thing to do — to feel, discuss feelings. So that’s what I’m giving the finger to. Social norms and stuff…what good are social norms, really? I think all they do is project a limited and harmful image of people. It thus impedes a broader social acceptance of what someone, or a group of people, might actually be like.","['bisexual', 'bisexuality', 'bisexuals', 'body', 'books', 'boy', 'cool', 'culture', 'desire', 'emotion', 'erotic', 'erotica', 'friendship', 'funny', 'gay', 'gay-men', 'gay-rights', 'glbt', 'guy', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'music', 'novel', 'passion', 'reality', 'relationships', 'romance', 'self', 'sex', 'sexuality', 'society', 'society-s-increasing-stupidity', 'technology', 'truth', 'wisdom', 'young', 'youth ']"
truth,"In the end, Leck should have stuck to his lies. For it was the truth he almost told that killed him.","['character-death', 'lies', 'truth ']"
"love,truth","I asked you here tonight because when you realise you want to spend the rest of your life with somebody, you want the rest of your life to start as soon as possible.","['cute', 'love', 'truth ']"
"love,life,philosophy,wisdom,truth","Just when you thought you’d considered all the angles, life goes from a square to a cube. Love should also be 3D.","['3d', 'consideration', 'cube', 'dimension', 'growth', 'life', 'love', 'perspective', 'philosophy', 'square', 'truth', 'viewpoint', 'wisdom', 'wise', 'word-junkies ']"
"life,humor,truth,relationship","My cat is ignorant of the law. But then so am I. That means I am not his master, because we are both slaves.","['cat', 'cats', 'humor', 'ignorance', 'ignorant', 'law', 'laws', 'lawyer', 'life', 'master', 'masters', 'relationships', 'slave', 'slaves', 'society', 'truth', 'word-junkies ']"
"wisdom,truth","Better than learning how to speak a foreign language, is to start speaking the truth. But few people will listen, because they just don’t understand.","['foreign-language', 'language', 'listen', 'listening', 'speak', 'speaking', 'talk', 'talking', 'true', 'truth', 'understand', 'understanding', 'wisdom', 'wise', 'word-junkies ']"
truth,To see what is in front of one’s nose needs a constant struggle.,"['courage', 'truth ']"
truth,"...when two opposite points of view are expressed with equal intensity, the truth does not necessarily lie exactly halfway between them. It is possible for one side to be simply wrong.","['dissent', 'opinion', 'truth ']"
"life,philosophy,wisdom,truth,death",There is no escape—we pay for the violence of our ancestors.,"['death', 'legacy', 'life', 'muad-dib', 'philosophy', 'truth', 'wisdom ']"
truth,The color of truth is grey.,['truth ']
truth,"Occasionally he stumbled over the truth, but hastily picked himself up and hurried on as if nothing had happened.","['ignorance', 'truth ']"
truth,I was in my bed trying to figure out why sometimes you can wake up and go back to sleep and other times you can't,['truth ']
truth,"There are very few human beings who receive the truth, complete and staggering, by instant illumination. Most of them acquire it fragment by fragment, on a small scale, by successive developments, cellularly, like a laborious mosaic.",['truth ']
truth,"If you never tell anyone the truth about yourself, eventually you start to forget. The love, the heartbreak, the joy, the despair, the things I did that were good, the things I did that were shameful--if I kept them all inside, my memories of them would start to disappear. And then I would disappear.","['memory', 'self', 'the-past', 'truth ']"
truth,We all know that Art is not truth. Art is a lie that makes us realize truth at least the truth that is given us to understand. The artist must know the manner whereby to convince others of the truthfulness of his lies.,"['art', 'lies', 'truth ']"
"love,truth,soul",When you give yourself permission to communicate what matters to you in every situation you will have peace despite rejection or disapproval. Putting a voice to your soul helps you to let go of the negative energy of fear and regret.,"['bravery', 'communication', 'confidence', 'disapproval', 'expressing-yourself', 'honesty', 'love', 'no-regrets', 'openess', 'permission', 'regrets', 'rejection', 'soul', 'speaking-your-mind', 'talking', 'truth', 'voice ']"
"life,inspiration,truth",Today is a new day. Don't let your history interfere with your destiny! Let today be the day you stop being a victim of your circumstances and start taking action towards the life you want. You have the power and the time to shape your life. Break free from the poisonous victim mentality and embrace the truth of your greatness. You were not meant for a mundane or mediocre life!,"['action', 'circumstances', 'destiny', 'greatness', 'history', 'inspirational', 'life', 'mediocre', 'motivational', 'mundane', 'new-day', 'power', 'shape', 'today', 'truth', 'victim', 'victim-mentality ']"
"love,inspiration,humor,truth","To love is easy, to be in a relationship is extremely difficult.","['humor', 'inspirational', 'love', 'truth ']"
"love,truth,faith,religion",The most confused you will ever get is when you try to convince your heart and spirit of something your mind knows is a lie.,"['acceptance', 'actions', 'beliefs', 'common-sense', 'confusion', 'disbelief', 'evidence', 'faith', 'family', 'hoping', 'life-purpose', 'love', 'mixed-signals', 'obvious', 'outrage', 'proof', 'reality', 'religion', 'sorrow', 'timing', 'truth', 'unrequited-love ']"
"life,truth","Normal is getting dressed in clothes that you buy for work and driving through traffic in a car that you are still paying for - in order to get to the job you need to pay for the clothes and the car, and the house you leave vacant all day so you can afford to live in it.","['humor', 'life', 'materialism', 'society', 'truth ']"
truth,"There hadn’t been one specific moment. It was like gradualy waking up. You go from being asleep to the space between dreaming and awake and then into consciousness. It’s a slow process, but when you’re awake, there’s no mistaking it. There was no mistaking that it had been love.","['love', 'truth ']"
truth,"If you give up what you want most for what you think you should want more, you'll end up miserable.","['inspirational', 'truth ']"
"love,truth","I believe that unarmed truth and unconditional love will have the final word in reality. This is why right, temporarily defeated, is stronger than evil triumphant.","['good-and-evil', 'love', 'truth ']"
"humor,truth","It is perfectly monstrous,' he said, at last, 'the way people go about nowadays saying things against one behind one's back that are absolutely and entirely true.","['a-woman-of-no-importance', 'humor', 'oscar-wilde', 'truth ']"
truth,Every decent con man knows that the simplest truth is more powerful than even the most elaborate lie.,"['con', 'truth ']"
"truth,writing,books",Writing fiction is the act of weaving a series of lies to arrive at a greater truth.,"['art', 'books', 'deception', 'fiction', 'lies', 'novels', 'on-fiction', 'plot', 'truth', 'weaving', 'writing ']"
truth,"I ate civilization. It poisoned me; I was defiled. And then,""he added in a lower tone, ""I ate my own wickedness.",['truth ']
truth,"All children mythologise their birth. It is a universal trait. You want to know someone? Heart, mind and soul? Ask him to tell you about when he was born. What you get won’t be the truth: it will be a story. And nothing is more telling than a story.","['birth', 'children', 'myth', 'story', 'truth ']"
"inspiration,truth","When men are pure, laws are useless; when men are corrupt, laws are broken.","['inspirational', 'truth ']"
truth,Only the hand that erases can write the true thing.,"['fallibility', 'truth', 'zen ']"
truth,"Macy: “In Truth,” I said, “there are no rules other than you have to tell the truth.”Wes: “How do you win?” he askedMacy: “That,” I said, “is such a boy question.","['forever', 'macy', 'truth', 'wes ']"
truth,"The fact is that we have no way of knowing if the person who we think we are is at the core of our being. Are you a decent girl with the potential to someday become an evil monster, or are you an evil monster that thinks it's a decent girl?""""Wouldn't I know which one I was?""""Good God, no. The lies we tell other people are nothing to the lies we tell ourselves.","['good-and-evil', 'lies', 'perception', 'personality', 'self-deception', 'truth', 'truth-and-lies', 'villains ']"
"wisdom,truth","People are always complaining that life's not fair, but that simply isn't true. Life is extraordinarily fair. It's just not centered on you.","['truth', 'wisdom ']"
"life,truth,wisdom,relationship,romance","Please, touch me, I pray.","['desire', 'friendship', 'funny', 'girl', 'hip-hop', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'lust', 'lust-for-life', 'music', 'novel', 'passion', 'reality', 'relationships', 'romance', 'self', 'sex', 'truth', 'wisdom', 'young', 'young-adult', 'young-adult-fiction', 'young-adult-literature', 'young-adult-novels', 'young-adults ']"
truth,"It’s as simple as that. Simple and complicated, as most true things are.","['simplicity', 'truth ']"
"life,truth","Along with the idea of romantic love, she was introduced to another--physical beauty. Probably the most destructive ideas in the history of human thought. Both originated in envy, thrived in insecurity, and ended in disillusion.","['life', 'truth ']"
truth,"Before you enbark on a journey of revenge, dig two graves.","['lying', 'perfect', 'pretty-little-liars', 'sara-shepard', 'truth ']"
truth,Convictions are more dangerous foes of truth than lies.,"['convictions', 'existentialism', 'lies', 'truth ']"
"truth,funny",Show me a woman who doesn't feel guilty and I'll show you a man.,"['funny', 'men', 'truth', 'woman ']"
truth,I believe in God but people are liars. It's those people who say they are appointed by God who I don't believe in.,['truth ']
"truth,death,hope",Death is unstoppable. One must face it as a fact of life,"['death', 'fantasy', 'hope', 'truth ']"
"life,truth,relationship","Money is not equal for all people. A strong personal brand adds more lift and leverage. One dollar from me may buy a soda from a car dealership, but one dollar from Justin Bieber may get him a Ferrari. And they'd pay him to drive away.","['brand', 'branding', 'business', 'car', 'car-dealership', 'cars', 'celebrity', 'deal', 'drive', 'driving', 'equal', 'equality', 'fame', 'ferrari', 'leverage', 'life', 'lift', 'money', 'people', 'personal-brand', 'personal-branding', 'relationships', 'soda', 'sponsor', 'sponsors', 'sponsorship', 'truth', 'value', 'word-junkies ']"
"love,life,humor,wisdom,truth,relationship",Lightning doesn’t thunder twice. Let that be a lesson in love.,"['humor', 'lesson', 'life', 'lightning', 'love', 'relationships', 'storms', 'teach', 'teacher', 'thunder', 'truth', 'valuable', 'value', 'wisdom', 'wise', 'word-junkies ']"
"love,life,truth","It's easy to look back and see it, and it's easy to give the advice. But the sad fact is, most people don't look beneath the surface until it's too late.","['advice', 'character', 'deep', 'fact', 'life', 'love', 'people', 'personality', 'surface', 'truth ']"
truth,Hypocrites get offended by the truth.,"['freedom', 'freedom-of-speech', 'freedom-of-thought', 'honest', 'honesty', 'hypocrite', 'hypocrites', 'liars', 'straightforwardness', 'truth ']"
truth,"The great enemy of truth is very often not the lie--deliberate, contrived and dishonest--but the myth--persistent, persuasive and unrealistic. Too often we hold fast to the cliches of our forebears. We subject all facts to a prefabricated set of interpretations. We enjoy the comfort of opinion without the discomfort of thought.[Commencement Address at Yale University, June 11 1962]","['ideas', 'lies', 'myth', 'opinion', 'thought', 'truth ']"
"life,love,truth,relationship",I'm not crying because of you; you're not worth it. I'm crying because my delusion of who you were was shattered by the truth of who you are.,"['broken-heart', 'crying', 'delusion', 'life', 'love', 'relationships', 'truth', 'worth-it ']"
truth,It is a fool's prerogative to utter truths that no one else will speak.,['truth ']
"life,truth,soul",To regret one’s own experiences is to arrest one’s own development. To deny one’s own experiences is to put a lie into the lips of one’s own life. It is no less than a denial of the soul.,"['denial', 'life', 'soul', 'spiritual-development', 'truth ']"
"life,love,inspiration,truth,relationship",How would your life be different if…You approached all relationships with authenticity and honesty? Let today be the day…You dedicate yourself to building relationships on the solid foundation of truth and authenticity.,"['authenticity', 'honestly', 'inspirational', 'life', 'love', 'relationships', 'respect', 'truth ']"
"philosophy,truth","The pre-Socratic Greek philosopher Parmenides taught that the only things that are real are things which never change... and the pre-Socratic Greek philosopher Heraclitus taught that everything changes. If you superimpose their two views, you get this result: Nothing is real.","['epistemology', 'philosophy', 'post-modernism', 'reality', 'truth ']"
truth,Some things aren't meant to be known. Only believed.,['truth ']
truth,"I'd rather hear an ugly truth, rather than an obscure lie.","['lie', 'lies', 'trust', 'truth ']"
"love,truth",How 'bout a shot of truth in that denial cocktail.,"['denial', 'hate', 'lies', 'love', 'sarcasm', 'truth ']"
truth,"The truth may be out there, but the lies are inside your head.","['hogfather', 'lies', 'truth ']"
truth,"The truth is always an abyss. One must — as in a swimming pool — dare to dive from the quivering springboard of trivial everyday experience and sink into the depths, in order to later rise again — laughing and fighting for breath — to the now doubly illuminated surface of things.",['truth ']
"life,inspiration,truth,god","Sometimes I go to God and say, ""God, if Thou dost never answer another prayer while I live on this earth, I will still worship Thee as long as I live and in the ages to come for what Thou hast done already. God’s already put me so far in debt that if I were to live one million millenniums I couldn’t pay Him for what He’s done for me.","['a-w-tozer', 'ages', 'done', 'earth', 'god', 'inspirational', 'life', 'millenniums', 'million', 'pay', 'prayer', 'the-truth', 'truth', 'worship ']"
"life,humor,truth",I'm about to get my grind on. My coffee grind. Like a true hustler.,"['coffee', 'drink', 'drinking', 'grind', 'grinder', 'humor', 'hustle', 'hustler', 'life', 'truth', 'word-junkies ']"
"truth,death","When the time comes to die, make sure that all you have to do is die!","['death', 'dying', 'jim-elliot', 'truth ']"
"inspiration,truth,god","Whatsoever a man soweth, that shall he also reap.","['bible', 'god', 'inspirational', 'truth ']"
truth,Metaphors have a way of holding the most truth in the least space.,"['metaphors', 'truth ']"
"life,truth,death","Each time we don't say what we wanna say, we're dying.","['death', 'honesty', 'life', 'truth ']"
truth,"I am a lover of truth, a worshiper of freedom, a celebrant at the altar of language and purity and tolerance.","['freedom', 'language', 'tolerance', 'truth ']"
"love,life,inspiration,humor,truth,education","Because I trust in the ever-changing climate of the heart. (At least, today I feel that way.) I think it is necessary to have many experiences for the sake of feeling something; for the sake of being challenged, and for the sake of being expressive, to offer something to someone else, to learn what we are capable of.","['education', 'expression', 'feelings', 'humor', 'inspirational', 'learning', 'life', 'love', 'truth ']"
truth,Our society is run by insane people for insane objectives,['truth ']
"inspiration,truth","The truth was a mirror in the hands of God. It fell, and broke into pieces. Everybody took a piece of it, and they looked at it and thought they had the truth.","['inspirational', 'truth ']"
"truth,relationship,quotes","Don’t spoil me with your lies, love me with your truth.","['honesty', 'lies', 'love', 'quotes', 'relationships', 'spoil', 'truth ']"
"life,wisdom,truth,knowledge,inspiration","Wisdom equals knowledge plus courage. You have to not only know what to do and when to do it, but you have to also be brave enough to follow through.","['aphorism', 'brave', 'bravery', 'courage', 'follow-through', 'inspiration', 'inspire', 'instagram-quote', 'instaquote', 'know', 'knowledge', 'leadership', 'life', 'life-lesson', 'lit-on-literature', 'maxims', 'motivation', 'motivational', 'motto', 'power', 'profound', 'quote-for-instagram', 'true', 'truism', 'truth', 'will', 'will-power', 'wisdom', 'wise', 'word-junkies ']"
truth,"Everything is created twice, first in the mind and then in reality.","['mindfulness', 'nature-of-reality', 'perception', 'spiritual-growth', 'truth ']"
"truth,death",No man ever threw away life while it was worth keeping.,"['death', 'endurance', 'inspirational', 'joy', 'life', 'optimism', 'strength', 'suicide', 'truth ']"
"life,truth","I am afraid to show you who I really am, because if I show you who I really am, you might not like it--and that's all I got.","['life', 'people', 'truth ']"
"life,wisdom,truth,relationship",Trying to hide my feelings to avoid getting hurt just ends up hurting not only myself—but also the person I am hiding my feelings from.,"['emotion', 'emotional', 'emotions', 'feeling', 'feelings', 'hurt', 'life', 'pain', 'relationships', 'safe', 'safety', 'suffer', 'suffering', 'truth', 'wisdom', 'wise', 'word-junkies ']"
truth,Somebody knows.,"['ally-carter', 'gallagher-girls', 'truth', 'zach ']"
"philosophy,truth","A painting is more than the sum of its parts,' he would tell me, and then go on to explain how the cow by itself is just a cow, and the meadow by itself is just grass and flowers, and the sun peeking through the trees is just a beam of light, but put them all together and you've got magic.","['philosophy', 'truth ']"
"love,truth",...no woman can love a weak man hard enough to make him strong.,"['love', 'man', 'strong', 'truth', 'weak', 'woman ']"
"love,truth","True friends will always push you towards the great possibilities of your future, false friends will always chain you to the mistakes in your past.","['friend', 'friendship', 'love', 'mistakes', 'truth ']"
"inspiration,philosophy,truth","Whether a thought is spoken or not it is a real thing and it has power,""Tuek said. ""You might find the line between life and death among the Fremen to be too sharp and quick.","['inspirational', 'philosophy', 'truth ']"
truth,"Children know perfectly well that unicorns aren’t real, but they also know that books about unicorns, if they are good books, are true books.","['fantisy-books', 'truth ']"
"humor,truth","All Dogs Go To Heaven? Sorry, kids. It's only the dogs who've accepted Christ.","['humor', 'truth ']"
truth,"Love doesn't always come when you want it to. Sometimes it just happens, despite your will.","['inspirational', 'love', 'truth ']"
"humor,truth",I actually like how doctors talk. I like the sound of science. I like how words you don't understand explain things you can't understand.,"['humor', 'truth ']"
truth,"How many people long for that ""past, simpler, and better world,""I wonder, without ever recognizing the truth that perhaps it was they who were simpler and better, and not the world about them?","['better', 'past', 'simper', 'truth', 'world ']"
truth,"The truth is incontrovertible. Malice may attack it, ignorance may deride it, but in the end, there it is.",['truth ']
truth,What would happen if one woman told the truth about her life?The world would split open.,"['honesty', 'lies', 'stories', 'truth', 'women ']"
"life,wisdom,truth",Be memorable. Say something unforgettable. Be silent.,"['clever', 'communication', 'life', 'memorable', 'memory', 'profound', 'silence', 'silent', 'talk', 'talking', 'truth', 'unforgettable', 'wisdom', 'wise', 'word-junkies ']"
"wisdom,truth","Only a fool tells people that only fools buy gold. In the coming future, I’d rather have fool’s gold than dollar bills. Ask Zimbabwe.","['dollar', 'fiat-currency', 'fool', 'fool-s-gold', 'foolish', 'future', 'gold', 'investing', 'investment', 'money', 'truth', 'wisdom', 'wise', 'word-junkies', 'zimbabwe ']"
truth,Our idea of God tells us more about ourselves than about Him.,['truth ']
"love,philosophy,truth,god,faith","Beloved, let us love one another, because love is from God; everyone one who loves is born of God and knows God. Whoever does not love does not know God, for God is love.","['divinity', 'faith', 'god', 'love', 'philosophy', 'truth ']"
truth,Truth is a matter of the imagination.,"['imagination', 'truth ']"
"life,truth","It frightens me, the awful truth, of how sweet life can be...","['fear', 'life', 'truth ']"
"humor,philosophy,truth","Truth would quickly cease to be stranger than fiction, once we got as used to it.","['humor', 'philosophy', 'truth ']"
truth,"There are many things in your heart you can never tell to another person. They are you, your private joys and sorrows, and you can never tell them. You cheapen yourself, the inside of yourself, when you tell them.","['feeling', 'heart', 'personal', 'truth ']"
"love,truth,romance","When what you want is a relationship, and not a person, get a dog.","['companionship', 'dog', 'love', 'relationship', 'romance', 'truth ']"
"inspiration,truth","People who lack the clarity, courage, or determination to follow their own dreams will often find ways to discourage yours. Live your truth and don't EVER stop!","['clarity', 'courage', 'determination', 'follow-your-dreams', 'inspirational', 'living', 'motivational', 'truth ']"
"inspiration,truth","Sometimes you have to steer away from the crowd in order to be a better person. It's not always easy, that's for sure. But it's right. And sometimes doing the right thing feels good, even if it does end up in a trip to the principal's office.","['experience', 'inspirational', 'truth ']"
